genus
Airyantha
Aistopetalum
Aitchisonia
Aizoanthemopsis
Aizoanthemum
Aizon
Aizoon
Ajakmalajsoria
Ajania
Ajaniopsis
Ajax
Akania
Akhania
Akrosida
Akschindlium
Alafia
Alamania
Alangiophyllum
Alangioxylon
Alangium
Alansmia
Alantsilodendron
Alasia
Alaticolpites
Alatiliparis
Alatocladia
Alatococcus
Alatonucula
Alatoseta
Alatospermum
Alberta
Albertarum
Albertia
Albertinia
Albertipollenites
Albertisia
Albertlongia
Albizia
Albizinium
Albizzioxylon
Albraunia
Albuca
Albucastrum
Alcantarea
Alcea
Alchemilla
Alchornea
Alchorneaephyllum
Alchorneites
Alchorneopsis
Alcicornopteris
Alcyonidiopsis
Aldama
Aldina
Aldrovanda
Aldwickia
Alectryon
Aleisanthia
Aleisanthiopsis
Alepidea
Alepidocline
Alepis
Alethopteris
Aletris
Aleuriteophyllum
Aleurites
Aleuritopteris
Aleuritoxylon
Alexa
Alexfloydia
Alfaroa
Alfredia
Algacites
Algaria
Algernonia
Algoides
Algrizea
Alhagi
Alibertia
Aliceathrips
Alicia
Aliciella
Alienopteris
Aligrimmia
Alismaphyllum
Alistilus
Alkanna
Alkastrobus
Alkekengi
Allaeanthus
Allagopappus
Allagoptera
Allamanda
Allanblackia
Allantodiopsis
Allantoma
Allantospermum
Allardia
Alleizettella
Alleniella
Allenrolfea
Alliaria
Allicospermum
Allioniellopsis
Allisonia
Allittia
Allmania
Allmaniopsis
Alloasterophyllites
Alloberberis
Allobriquetia
Allocassine
Allocasuarina
Allocephalus
Allocladus
Alloeochaete
Alloiopteris
Alloispermum
Allolepis
Allomaieta
Allomarkgrafia
Allomorphia
Alloneuron
Allonia
Allophylastrum
Allophyllum
Allophylus
Alloplectus
Allopterigeron
Allorgella
Alloschemone
Allosidastrum
Allosorus
Allospondias
Allosurus
Allosyncarpia
Alloteropsis
Allotropa
Allowissadula
Allowoodsonia
Alloxylon
Alluaudia
Alluaudiopsis
Almaleea
Almargemia
Almedanthus
Almutaster
Alniphyllum
Alnipollenites
Alnites
Alnophyllum
Alnoxylon
Alnus
Alobiella
Alobiellopsis
Alocasia
Aloestrela
Aloiampelos
Aloidendron
Aloina
Aloinella
Aloinopsis
Aloites
Alomia
Alomiella
Alonsoa
Alopecurus
Alophia
Alophosia
Alostrobus
Aloysia
Alpagrostis
Alphandia
Alphitonia
Alphocoris
Alphonsea
Alpinia
Alpinocodium
Alrawia
Alseis
Alseodaphne
Alseodaphnopsis
Alseuosmia
Alshehbazia
Alsidium
Alsinanthemos
Alsine
Alsinites
Alsobia
Alsomitra
Alsophila
Alsophilidites
Alsophilina
Alsophilites
Alsophilocaulis
Alstaettia
Alstonia
Altensteinia
Alternanthera
Alternicutis
Althaea
Althenia
Altitriletes
Altoparadisium
Aluta
Alvaradoa
Alvimia
Alysicarpus
Alyssoides
Alyxia
Alzatea
Amadocopteris
Amaioua
Amalocalyx
Amalophyllon
Amalthea
Amana
Amanoa
Amansia
Amaracarpus
Amaranthus
Amarcrinum
Amarine
Amaroria
Amarygia
Amaryllis
Amaryllites
Amauropelta
Amazoopsis
Ambaroxylon
Ambassa
Ambavia
Ambelania
Amberboa
Ambilobea
Amblovenatum
Amblyanthopsis
Amblyanthus
Amblygonocarpus
Amblyochara
Amblyodon
Amblyolepis
Amblyopappus
Amblysperma
Ambongia
Amborella
Amboroa
Ambrella
Ambrosia
Ambrosina
Ambuli
Amburana
Amdrupia
Ameghinoa
Ameghinoites
Amelanchier
Amelasorbus
Amelichloa
Amellus
Amentogerdiopollenites
Ameroglossum
Amesiella
Amesiodendron
Amesoneuron
Amgaina
Amganella
Amherstia
Amianthium
Amicia
Amicus
Amischotolype
Ammandra
Ammannia
Ammatophyllum
Ammatopsis
Ammi
Ammobium
Ammocharis
Ammochloa
Ammodaucus
Ammodendron
Ammoides
Ammopiptanthus
Ammoselinum
Ammosperma
Amoana
Amoenothamnion
Amomocarpum
Amomophyllum
Amomum
Amomyrtella
Amomyrtus
Amorfia
Amorimia
Amorpha
Amorphocalyx
Amorphophallus
Amorphospermum
Amoseris
Ampalis
Ampelaster
Ampelitocystis
Ampelocalamus
Ampelocera
Ampelocissites
Ampelocissus
Ampelodesmos
Ampelophyllum
Ampelopsis
Ampelopteris
Ampelosicyos
Ampelosycios
Ampeloxylon
Ampelozizyphus
Amperea
Amphiachyris
Amphiasma
Amphiblemma
Amphibolia
Amphibolis
Amphibromus
Amphicarpaea
Amphicarpum
Amphicome
Amphidasya
Amphidonax
Amphiephedra
Amphiglossa
Amphikrikos
Amphilophium
Amphimas
Amphineurion
Amphiodon
Amphipalpa
Amphipappus
Amphipetalum
Amphiphyllum
Amphiplexia
Amphipogon
Amphipterygium
Amphiraphis
Amphiroa
Amphisbetema
Amphiscirpus
Amphitecna
Amphithalea
Amphitoa
Amphitoites
Amphorchis
Amphoricarpos
Amphoridium
Amphorispermum
Amphorocalyx
Amphorogyne
Amplisiphonia
Amplobalanus
Amsassia
Amscottia
Amsinckia
Amsinckiopsis
Amsonia
Amydrium
Amydrostrobus
Amyelon
Amyema
Amylotheca
Amyoxylon
Amyrea
Amyridoxylon
Amyris
Amyxa
Anabacaulus
Anabara
Anabasis
Anacampseros
Anacamptiplatanthera
Anacamptis
Anacamptis x Dactylorhiza
Anacamptis x Orchis
Anacamptodon
Anacamptorchis
Anacantha
Anacardiophyllum
Anacardioxylon
Anacardites
Anacardium
Anachoropteris
Anacolia
Anacolosidites
Anacyclus
Anadelphia
Anadenanthera
Anadendrum
Anadyomene
Anagyris
Anaheterotis
Anakasia
Anamaria
Anamirta
Anamotheca
Ananas
Ananthacorus
Ananthura
Anaphalioides
Anaphalis
Anaphyllopsis
Anaphyllum
Anapiculatisporites
Anapseudananas
Anarrbinum
Anarrhinum
Anarthrocanna
Anarthrophyllum
Anaschisma
Anastachys
Anastomopteris
Anastrabe
Anastraphia
Anastrepta
Anastrophyllum
Anathallis
Anaueria
Anaxagorea
Anaxeton
Ancathia
Anchicodium
Anchistea
Anchomanes
Anchusa
Anchusella
Ancistrachne
Ancistragrostis
Ancistranthus
Ancistrocarphus
Ancistrocarpus
Ancistrocarya
Ancistrochilus
Ancistrocladus
Ancistrodes
Ancistrorhynchus
Ancistrothyrsus
Ancistrotropis
Ancoraecarpon
Ancylobothrys
Ancylobotrys
Ancylocladus
Ancylotropis
Andea
Andeimalva
Anderbergia
Andersonglossum
Andersonia
Andersoniodoxa
Andesanthus
Andicolea
Andinia
Andira
Andiroxylon
Andoa
Andrachne
Andreadoxa
Andreaeobryum
Andreisporis
Andrewsianthus
Andriana
Andriania
Andringitra
Androcalva
Androcalymma
Androdecidua
Androglandula
Andrographis
Androlepis
Andromeda
Andromedites
Androphyllum
Andropogon
Andropterum
Andropus
Androsace
Androsaemum
Androsiphonia
Androstachys
Androstephium
Androstoma
Androstrobus
Androsyce
Androtium
Androvettia
Androya
Andrusporella
Andryala
Anechites
Anecochilus
Aneilema
Aneimidium
Aneimites
Anemanthele
Anemarrhena
Anemia
Anemocarpa
Anemonella
Anemopaegma
Anemopsis
Anemotrochus
Anerincleistus
Anetanthus
Anethum
Anetium
Aneulophus
Aneura
Aneurophyton
Angadenia
Angaridium
Angariella
Angarocarpus
Angaropteridium
Angaropteris
Angaroradix
Angarotheca
Angeldiazia
Angelesia
Angelonia
Angianthus
Anginon
Angiodendron
Angioporella
Angiopteridium
Angiopteris
Angiotheca
Angkalanthus
Angolaea
Angophora
Angoseseli
Angostura
Angostylis
Angraecopsis
Angraecum
Anguloa
Angulocellularia
Angusticellularia
Angylocalyx
Ania
Aniba
Anigozanthos
Anila
Aningeria
Anisacanthus
Aniseia
Aniselytron
Anisocampium
Anisocarpus
Anisochaeta
Anisocladella
Anisocoma
Anisocycla
Anisocylca
Anisodontea
Anisodromum
Anisodus
Anisomeria
Anisopappus
Anisophyllea
Anisophyllum
Anisopogon
Anisoptera
Anisopteroxylon
Anisopus
Anisorhamphus
Anisosciadium
Anisosepalum
Anisosperma
Anisostachya
Anisostigma
Anisotes
Anisotoma
Anisotome
Ankyra
Ankyropetalum
Ankyropteris
Anna
Annamocalamus
Annamocarya
Annea
Annesijoa
Anneslea
Annesorhiza
Annesorrhiza
Annickia
Annona
Annularia
Annulariopsis
Annularites
Annulispora
Annulites
Anoda
Anodendron
Anodopetalum
Anoectangium
Anoectochilus
Anoectomeria
Anogeissus
Anogeissusoxylon
Anogeissuxylon
Anogramma
Anomacanthus
Anomalochara
Anomalofilicites
Anomaloides
Anomalophycus
Anomaloxylon
Anomaspis
Anomaza
Anomianthus
Anomobryum
Anomochloa
Anomodon
Anomodontella
Anomodontopsis
Anomophyllites
Anomopteris
Anomorrhoea
Anomospermum
Anomostachys
Anonaspermum
Anonidium
Anoplocaryum
Anoplolejeunea
Anopterus
Anopyxis
Anotea
Anotopteris
Anotrichium
Anredera
Ansellia
Ansoporella
Antarcticoxylon
Antegibbaeum
Antennaria
Anteremanthus
Antevsia
Anthaenantia
Anthaenantiopsis
Anthallogea
Anthe-matricaria
Anthelepis
Anthelia
Anthemicaria
Anthemis
Anthemis x Cota
Anthenantia
Anthephora
Antherangiopsis
Anthericopsis
Anthericum
Antheroporum
Antherostele
Antherothamnus
Antherotoma
Anthicocladus
Anthites
Anthobolus
Anthocercis
Anthocerisporis
Anthoceros
Anthochlamys
Anthochortus
Anthodium
Anthodon
Anthogonium
Antholithus
Anthonotha
Anthophycus
Anthopteropsis
Anthopterus
Anthorhiza
Anthorrhiza
Anthosachne
Anthoshorea
Anthospermopsis
Anthospermum
Anthostema
Anthotium
Anthotroche
Anthoxanthum
Anthracoporella
Anthracoporellopsis
Anthrocardia
Anthrophyopsis
Anthrotroche
Anthuriophyllum
Anthurium
Anthyllis
Antiaris
Antiaropsis
Anticharis
Anticlea
Anticona
Anticoryne
Antidaphne
Antidesma
Antigonon
Antillanthus
Antillia
Antimima
Antinoria
Antiotrema
Antiphiona
Antiphytum
Antiquacupula
Antirhea
Antirrhinum
Antistrophe
Antithamnion
Antithamnionella
Antitrichia
Antizoma
Antochloa
Antonia
Antopetitia
Antrocaryon
Antrocentrum
Antrophyopsis
Antrophyopteris
Antrophyum
Antulsporites
Antweileria
Anubias
Anurosorex
Anvillea
Aongstroemia
Aongstroemiopsis
Aoranthe
Aotus
Apachea
Apacheria
Apalochlamys
Apaloxylon
Aparisthmium
Apatesia
Apatococcus
Apatophyllum
Apeiba
Apeibopsis
Apera
Apetalanthe
Aphanactis
Aphananthe
Aphandra
Aphanes
Aphanisma
Aphanocalyx
Aphanocarpus
Aphanochaete
Aphanolejeunea
Aphanopetalum
Aphanopleura
Aphanosperma
Aphanostephus
Aphanotropis
Aphelandra
Aphelexis
Aphelia
Aphlebia
Aphlebiocarpus
Aphlebiopteris
Aphloia
Aphloioxylon
Aphroditicodium
Aphroporella
Aphyllanthes
Aphyllocladus
Aphyllodium
Aphyllorchis
Aphyllostachys
Aphyllum
Aphyteia
Apiculatasporites
Apiculatisporis
Apidium
Apinagia
Apiocystis
Apiopetalum
Apios
Apium
Apjohnia
Aplectrum
Aplodon
Aplolophium
Apluda
Apoballis
Apochiton
Apochloa
Apoclada
Apocopis
Apocynaceoxylon
Apocynocarpum
Apocynophyllum
Apocynospermum
Apocynum
Apodanthera
Apodanthus
Apodiscus
Apodocephala
Apodochloris
Apodocloris
Apodolirion
Apodostigma
Apodytes
Apoglossocolax
Apoglossum
Apollonias
Aponogeton
Apopellia
Apophlaea
Apophloea
Apophyllum
Apoplanesia
Apopyros
Aporberocereus
Aporhiza
Aporocactus
Aporodisocactus
Aporophyllum
Aporosa
Aporostylis
Aporothallus
Aporoxylon
Aporrhiza
Aposeris
Apostasia
Apostates
Apotreubia
Apotropteris
Apowollastonia
Appendicisporites
Appendicula
Appendicularia
Appertiella
Applanopsis
Appunia
Apseudathyrium
Apteria
Apterocladus
Apterokarpos
Apterosperma
Apterostrobus
Aptiana
Aptosimum
Aptychella
Aptychellites
Aptychopsis
Apuleia
Apurimacia
Aquaephyllum
Aquatifolia
Aquia
Aquilanastra
Aquilapollenites
Aquilegia
Aquilonium
Aquilula
Aquirrea
Arabicodium
Arabidopis
Aracamunia
Araceaeites
Araceaepites
Araceophyllum
Arachniodes
Arachnis
Arachnitis
Arachnophyllum
Arachnothryx
Arachnoxylon
Araeococcus
Arafoe
Aragallus
Aragoa
Aralia
Araliaceoipollenites
Araliacites
Araliaephyllum
Aralianthea
Aralidium
Aralinium
Araliophyllum
Araliopsoides
Araliphyllum
Aranetzia
Arapatiella
Araripia
Aratitiyopea
Aratrisporites
Araucaria
Araucariacites
Araucariapollenites
Araucariocaulon
Araucarioides
Araucariophloios
Araucariopitys
Araucariorhiza
Araucariostrobus
Araucarites
Araujia
Arawakia
Arbelaezaster
Arberella
Arberia
Arberiella
Arberophyllum
Arbusculohypopterygium
Arbutites
Arbutus
Arcangelisia
Arcellites
Arceuthobium
Archaefructus
Archaeocalamites
Archaeocladus
Archaeocycas
Archaeoditomotarsus
Archaeolarix
Archaeolithophyllum
Archaeolithothamnion
Archaeoperisaccus
Archaeopitys
Archaeopodocarpus
Archaeopteridium
Archaeopteris
Archaeorrhiza
Archaeosigillaria
Archaeosperma
Archaeoxylon
Archamphiroa
Archangelskya
Archanthemis
Archboldiodendron
Archeampelos
Archeophylla
Archeria
Archiatriplex
Archibaccharis
Archiboehmeria
Archidendron
Archidendropsis
Archidium
Archihicoria
Archilejeunea
Archiphysalis
Archirhodomyrtus
Archiserratula
Archivea
Archontophoenix
Archytaea
Arcoa
Arcotriporites
Arctagrostis
Arctanthemum
Arctium
Arctoa
Arctobaiera
Arctodendron
Arctodupontia
Arctogeron
Arctohyalopoa
Arctomecon
Arctophyton
Arctopoa
Arctopodium
Arctopus
Arctoscyphus
Arctostaphyloides
Arctostaphylos
Arctotheca
Arctotis
Arctous
Arcutelphusa
Arcyopteris
Arcyosperma
Arcythophyllum
Arcytophyllum
Ardisia
Ardisiandra
Arecipites
Arecites
Arecopsis
Aremonia
Arenaria
Arenga
Arenifera
Areschougia
Arethusa
Arfeuillea
Argemone
Argentina
Argentipallium
Argocoffeopsis
Argomuellera
Argophyllites
Argophyllum
Argostemma
Argylia
Argyranthemum
Argyrautia
Argyreia
Argyrella
Argyrochosma
Argyrocytisus
Argyrodendron
Argyroderma
Argyroglottis
Argyrolobium
Argyrotegium
Argyrothamnia
Argyroxiphium
Argythamnia
Aria
Ariadnaesporites
Aricycas
Aridarum
Arikuriroba
Arillastrum
Ariocarpus
Ariopsis
Aripuana
Arisaema
Arisarum
Aristaloe
Aristea
Aristeguietia
Aristeria
Aristida
Aristocapsa
Aristogeitonia
Aristolochia
Aristolochiaephyllum
Aristolochites
Aristophycos
Aristotelia
Arivela
Arjona
Armatocereus
Armeria
Armoracia
Arnaldoa
Arnebia
Arnellia
Arnhemia
Arnica
Arnicastrum
Arnicratea
Arnocrinum
Arnoglossum
Arnoldella
Arnoldiella
Arnoldoschultzea
Arnoseris
Aroides
Aronia
Aroniaria
Aronites
Aronium
Arophyton
Arpexylon
Arpophyllum
Arquita
Arracacia
Arrhenatherum
Arrhenechthites
Arrojadoa
Arrojadocharis
Arrowsmithia
Artabotrys
Artanema
Artedia
Artemiastrum
Artemisiella
Artemisiopsis
Arthmiocarpus
Arthraerva
Arthraxon
Arthrobotrya
Arthrocardia
Arthrocaulon
Arthroceras
Arthrocereus
Arthrochilus
Arthroclianthus
Arthrodesmus
Arthrophycus
Arthrophytum
Arthropityostachys
Arthropitys
Arthropodium
Arthropogon
Arthroporella
Arthropteris
Arthrostemma
Arthrostylidium
Arthrostylis
Arthroxylon
Artia
Artisia
Artocarpidium
Artocarpoides
Artocarpophyllum
Artocarpoxylon
Artocarpus
Artorima
Arum
Aruncus
Arundina
Arundinaria
Arundinarites
Arundinella
Arundo
Arundoclaytonia
Arvernella
Arvildia
Arytera
Asanthus
Asarina
Asarum
Aschersoniodoxa
Aschisma
Aschistanthera
Asciadium
Ascidiella
Ascidieria
Ascidiogyne
Ascidiota
Asclepiadites
Asclepias
Asclepiophyllum
Ascocenda
Ascogrammitis
Ascolepis
Ascotheca
Asemeia
Ashtonia
Asimina
Askellia
Asketanthera
Aslia
Asolanus
Aspalathus
Asparagopsis
Asparagus
Aspasia
Asperifolia
Asperuginoides
Asperugo
Asperula
Asphalthium
Asphodeline
Asphodelus
Aspicarpa
Aspidion
Aspidiophyllum
Aspidiopsis
Aspidistes
Aspidistra
Aspidites
Aspidocarya
Aspidoglossum
Aspidogyne
Aspidonepsis
Aspidopterys
Aspidosperma
Aspidospermoxylon
Aspidostachys
Aspidostemon
Aspidotis
Aspilia
Aspiromitus
Asplenioides
Aspleniopteris
Aspleniphyllum
Asplundianthus
Assay
Astartea
Astartoseris
Astelia
Asteliaephyllum
Astephanus
Aster
Asteracarpus
Asteranthe
Asteranthera
Asteranthos
Asterella
Asterellopsis
Asteridea
Asteriscium
Asteriscus
Asterocalamitopsis
Asterocalculus
Asterocalyx
Asterocelastrus
Asterochlaena
Asterochlaenopsis
Asterococcus
Asterocolax
Asterodendron
Asterogyne
Asterolasia
Asteromenia
Asteromonas
Asteromyrtus
Asterophyllites
Asterophyllostachys
Asteropollis
Asteropteris
Asterostemma
Asterostigma
Asterothamnus
Asterotrichion
Asteroxylon
Asterron
Asthenochloa
Asthenomyelon
Astianthus
Astiella
Astilbe
Astilboides
Astomaea
Astomiopsis
Astomum
Astonia
Astraea
Astralocaulis
Astralopteris
Astranthium
Astrantia
Astrapaeites
Astrebla
Astridia
Astrocalyx
Astrocaryopsis
Astrocaryum
Astrocasia
Astrococcus
Astrocupulites
Astrolepis
Astrolinon
Astrolista
Astroloba
Astromyelon
Astronia
Astronium
Astroniumxylon
Astropanax
Astrophytum
Astrothalamus
Astrotricha
Astus
Astydamia
Asyneuma
Asystasia
Atacamallium
Ataccia
Atactoxylon
Atalantia
Atalaya
Atalopteris
Atamisquea
Atelanthera
Ateleia
Atemnosiphon
Athamanta
Athanasia
Athenaea
Atherandra
Atherotoma
Athertonia
Athrixia
Athroisma
Athroostachys
Athrotaxidium
Athrotaxis
Athrotaxites
Athyana
Atkinsonia
Atlantichella
Atocion
Atopochara
Atractantha
Atractocarpus
Atractogyne
Atractomorpha
Atractyliopsis
Atractylis
Atractylocarpus
Atraphaxis
Atriaecarpum
Atrichantha
Atrichites
Atrichodendron
Atrichopsis
Atrichoseris
Atrichum
Atriplex
Atropa
Atropanthe
Atropis
Atrostemma
Atroxima
Attalea
Attaleinites
Attilaea
Atuna
Aubentonia
Aubletiana
Aubregrinia
Aubrevillea
Aubrieta
Aucoumea
Audouinella
Augea
Augophyllum
Augouardia
Augusta
Augustea
Aulacocalyx
Aulacomnium
Aulacomonas
Aulacophycus
Aulacopilum
Aulacopteris
Aulacotheca
Aulacoxylon
Aulandra
Aulonemia
Aulonemiella
Aulosepalum
Aulotandra
Auriculiidites
Auriculopollenites
Auriculopora
Auritulinasporites
Austinia
Australina
Australopollis
Australopyrum
Australoria
Australoxylon
Austrella
Austroamericium
Austrobaeckea
Austrobaileya
Austrobarbula
Austroblechnum
Austrobrickellia
Austrobryonia
Austrobuxus
Austrocactus
Austrocallerya
Austrocedrus
Austrochloris
Austrochthamalia
Austroclepsis
Austroclonium
Austrocritonia
Austrocylindropuntia
Austroderia
Austrodiospyros
Austrodolichos
Austroeupatorium
Austrofolium
Austrofossombronia
Austrogramme
Austrohamia
Austrokallymenia
Austrolophozia
Austrolycopodium
Austromuellera
Austromyrtus
Austronea
Austropeucedanum
Austrophyllis
Austroriella
Austrosequoia
Austrosteenisia
Austrostipa
Austrosynotis
Austrothamnium
Autana
Autranella
Autumnalia
Autunesia
Autunia
Auxenochlorella
Auxopus
Avelinesia
Avellanita
Avellara
Avellinia
Avenella
Avenula
Averrhoa
Averrhoidium
Averrhoites
Avonia
Axinaea
Axinandra
Axiniphyllum
Axonopus
Axothrix
Axyris
Ayapana
Ayapanopsis
Ayenia
Ayensua
Aylostera
Aymoreana
Aynia
Azanza
Azara
Azilia
Azolla
Azollopsis
Aztecaster
Aztekium
Aztekonia
Babiana
Babingtonia
Bacanella
Bacca
Baccanella
Baccaurea
Baccharis
Baccharites
Baccharoides
Baccinellula
Baccites
Bachasupteris
Bachtia
Bacillarites
Backhousia
Bacopa
Bactria
Bactris
Baculamonocolpites
Baculareticulosporis
Baculatisporites
Bacumorphomonocolpites
Bacustephanocolpites
Bacutriletes
Bacutriporites
Badaroa
Badiera
Badilloa
Badula
Badusa
Baeckea
Baeometra
Baeriopsis
Bafodeya
Bagassa
Baharuia
Bahia
Bahiana
Bahianthus
Bahiella
Bahiopsis
Baibiancarpus
Baiera
Baierella
Baierophyllites
Baieroxylon
Baijiania
Baikiaea
Baileya
Baillonella
Baissea
Baja
Bajacalia
Bakerella
Bakeridesia
Bakerolimon
Bakoa
Bakoaella
Balaka
Balakata
Balanites
Balanitocarpum
Balanophora
Balanopollis
