"code","iso","country","GTP.raw.1999","GTP.raw.2000","GTP.raw.2001","GTP.raw.2002","GTP.raw.2003","GTP.raw.2004","GTP.raw.2005","GTP.raw.2006","GTP.raw.2007","GTP.raw.2008","GTP.raw.2009","GTP.raw.2010","GTP.raw.2011","GTP.raw.2012","GTP.raw.2013","GTP.raw.2014","GTP.raw.2015","GTP.raw.2016","GTP.raw.2017","GTP.raw.2018","GTP.raw.2019","GTP.raw.2020","GTP.raw.2021","GTP.raw.2022"
48,"BHR","Bahrain",0,0,0.569097950692743,8.0630994264155,8.90340655238425,11.248200025922,11.8050757710202,13.3537815691488,6.04259824413948,0,0,0,0,0,0,0,0,0,1.64081948122912,1.86347242334661,0,0,0,1.4560727827123
50,"BGD","Bangladesh",39.6463463859109,39.1825355888737,38.2183426947047,37.7558387961414,38.0071755890941,38.2877138920975,37.3163359606035,36.1950469271573,35.9020846713736,35.6492763171404,35.0224462227918,34.2830461117021,33.364568241982,32.85488383029,33.3150641736496,34.0568726287538,34.3992663991732,34.7819150577964,35.4482125988739,35.933194508012,34.7748869152726,35.1112433055249,35.1126176311848,35.5132629603022
52,"BRB","Barbados",31.4887008377759,26.7211149987381,23.3085482619543,21.4897743993185,26.0301347107022,30.6241402518728,33.9411773067024,37.7430538189301,38.6082901415643,34.7156805505903,33.5368500583092,33.7847222063375,33.5555169444652,37.3476223132334,39.8140934620907,44.0043429104089,46.4126409835344,47.778620711638,51.7352555844262,52.7110752037831,50.6909708411499,59.0359842104317,59.125982680516,55.4161665807857
112,"BLR","Belarus",54.7968938322572,62.0470227409548,61.4899044714415,55.9146435571413,50.701429472966,46.5555210825933,44.4078516175594,40.5818815098475,38.0515185344774,34.0459586871126,32.4428792299508,31.4492807627958,26.8328872917042,25.0600852519334,23.9688653902521,23.5017557363875,25.9265287029444,28.0991392277935,30.7932406351679,32.0634687305402,35.2175354065339,38.7334750562813,38.4315022721119,38.3626650122844
56,"BEL","Belgium",30.7647841310037,31.3406650933373,32.098031350515,32.6714497252933,33.7751015839894,33.9916765999462,35.0042705534494,35.3819932486824,37.4028782315414,37.5368769255472,42.0645535435983,41.9608247662843,45.3261482410178,47.4457094316039,48.0827126017569,49.4172040021507,48.2911842851476,47.5531533611212,46.5769109503247,44.3198687135251,44.4177764594354,45.0080527068079,44.093415793203,46.1772163721903
84,"BLZ","Belize",47.5191521119257,47.7835349757987,42.4278218213989,37.0605072466668,30.5081319318963,31.8056123254936,32.1701964360233,34.8239336276269,32.9997898679077,34.2889452582261,33.619219080533,33.6206258582392,30.784188490439,32.3191259868777,29.4213205251108,33.9951328982658,33.4482962630634,33.6608528057617,34.039174925403,36.5099046395863,33.9083917445331,34.9703197730519,32.1735871122603,34.2821470826036
204,"BEN","Benin",26.0900874904689,25.2797465492087,28.5592822953389,28.6455470673679,30.3093182353003,31.5360694361255,33.5994524665603,31.7072991071236,29.0037858556984,28.6034953207494,27.6719079211627,25.2223187508466,27.8297357937387,28.7576040263872,30.0357094242045,32.4514812664173,33.2653388379932,31.2399846641107,28.7320561561042,27.2282308862097,26.5239648025279,24.9353931838922,24.625156109057,26.1927933388281
60,"BMU","Bermuda",39.7436783728698,40.9252230986516,39.2227712031283,40.6548806749755,38.4199505768598,35.461102616541,33.4900712326372,27.8379317506512,20.4988497742591,21.6278975451807,35.1099206812315,34.9320828049668,44.7965120782483,47.9977865152458,45.8676825809929,46.8633406116642,50.3601340032443,44.3435925063719,31.3193358650227,17.3349621418828,21.9734031928241,27.6549698817163,40.8931767965156,54.4755839116049
64,"BTN","Bhutan",27.0686519367254,25.4388702505518,27.4671219102272,31.0168365998763,38.1164283601944,47.3619892749649,48.0790948197185,47.4362661327198,45.4753848492284,43.1435649567737,42.1670360156037,39.5989751845377,34.5013935264385,29.3917115776797,25.1381684375745,23.6239313755954,20.7832067119906,16.8160494730651,14.7970213412117,13.1348999105849,17.2946450519711,24.1252671007855,32.5291943946733,32.5660408517838
68,"BOL","Bolivia",49.8954589462016,54.0183636748292,56.1839367898986,52.4640872453091,47.7201815183289,40.9273500548684,38.0127006960388,37.0211396163685,32.5575038454993,30.5967770955042,29.2363656182143,28.1336730602026,30.3937089149495,29.549030629846,29.5473517332845,29.0214657679957,27.6380295649031,27.2374076088022,28.2788143307946,30.7428032549046,34.0639719416072,37.8773022180243,39.3758156006043,40.6622230192263
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,0,0,0,11.3454887244379,18.2575953386256,18.7574070007685,21.8852800086917,20.3306710660897,18.6580864000223,21.0538261286063,25.6918484974219,31.1630114291658,37.6741395748676,37.5443288837779,38.6937157987765,38.3359343747168,40.4399856685082,41.3731560037998,41.2558770514313,42.0681519945851
72,"BWA","Botswana",36.1888389140085,35.612124823463,29.2943936485306,26.4807367946743,48.1752267470787,59.5509243451826,62.4444394503624,57.2105573190486,58.983589851816,37.2280777682854,49.2184176301164,22.5267140357661,0,0,6.56175112232638,26.5851109010961,46.6400976654675,60.2885691753675,66.8485927737376,62.5206016748208,82.8283949525346,72.6051624889315,34.9453197122723,18.7046133199904
76,"BRA","Brazil",33.2498798127345,33.3029563742543,33.0007727156566,32.6174558765734,32.4222066197959,31.369990368675,31.0961441919687,32.3460078281331,32.7543522353976,33.2148149648567,35.3871836901035,34.8763848512082,34.9691938125444,34.3323623452133,33.4897494664086,31.5620360440157,31.6441852622871,33.7266560189626,35.1854118845242,37.9236862414866,41.7746829569893,44.162098694167,44.2383569293541,44.4276010227353
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",16.3814515230077,19.6507470787354,16.2485476647432,19.0462405738146,14.6354798370508,16.6003106384595,18.572759891794,9.15180321976223,2.35458663149306,0,0,0,0,0,4.92732195762348,9.71107553502811,25.1227841216013,26.7912843051819,23.8935835201654,18.8025809979585,15.5200841094397,12.9944925439017,7.83201714721637,4.97648621911809
100,"BGR","Bulgaria",48.4910422811977,48.0572836816258,46.2637555551116,49.7005325932955,47.2332861519672,46.2968411082922,45.1961255879526,42.1962087500703,36.3464780179713,32.8252776882872,38.0161133101056,40.9210933619196,38.7487827866163,43.0354401682059,47.7225558524435,49.1470203250514,48.0140249455398,48.5094072818004,44.1697563634178,43.1471581450548,46.0086003952713,51.1180665342936,46.6246135729605,41.8850100660782
854,"BFA","Burkina Faso",34.9952521463511,34.1249377287731,34.757971958317,35.1123893590245,31.6430613224094,29.1363959383576,27.4347513994376,26.6215987084848,25.8848342934574,26.0217073403928,27.4982726580368,27.9352808463155,31.2333921247576,35.1674834828614,34.9427805167632,34.8895095349102,34.314495999043,34.0179548372468,33.7798527552836,33.5978997298537,33.4971294589753,33.298203728921,33.2421474448957,33.7170872098185
108,"BDI","Burundi",57.9623817338847,57.8555974535603,57.9894495895886,58.1704781904206,58.3592619576202,57.4109888680915,55.7379764880321,52.8453744076281,49.5206478876503,46.7687225684233,45.6019810581315,41.6284968545858,38.5023874426703,37.9664058665595,34.2328627451212,34.2243234043487,35.6414475606607,34.4614409875166,31.9292453886419,31.6480826179569,36.1599970481566,38.693033908556,39.8299753514946,42.9759192451783
132,"CPV","Cabo Verde",28.7378045258422,26.2528518720479,24.3599654992942,20.0984895897964,18.7164865710542,20.6305024435947,20.7472130981349,22.7877002891045,25.8529290586981,31.1010227300703,32.4895961027409,33.9672563282679,32.8067748713188,36.0224679883062,39.9941535039098,43.9411032651725,47.0861292094562,48.3539856512655,49.5661593142358,51.556180260127,50.6484685555527,49.631535343494,44.3199043742834,42.9798499940493
116,"KHM","Cambodia",NA,NA,NA,38.4675238827935,38.2945771537982,42.1477204780008,40.4529682560234,37.8123886258607,35.6032211793382,33.9125854937337,30.691221494097,30.1280944597098,30.0838613252117,32.1869579741875,34.1208893424674,37.1087701114825,38.3249677109533,37.2242007066298,34.4772354860231,31.7474270955032,26.8450416398899,23.5104468244979,20.932064800922,21.3694164059366
120,"CMR","Cameroon",41.6511995741064,38.0408651652473,37.153275400086,38.5008315117719,39.853585631474,42.9341596029783,44.4819678878817,46.1237699879242,47.2136145252385,47.9488597608184,47.9305896808791,46.6571354077522,47.1633618367068,48.410349917028,46.8537452859652,45.3872210954854,40.9790858798741,38.5905601366393,37.584359967348,37.3857172315987,36.6710542219845,36.6132366691717,38.3447447350941,41.9168633203158
124,"CAN","Canada",16.1084558746409,14.6679626728283,16.1290853732725,16.9272712525145,17.7723785327908,18.9239764844543,20.6806044796694,22.2210292533302,21.8352324117654,23.9183592385025,27.7975798291376,28.6216720724444,29.3357986526989,29.7250134832843,29.2655558960963,28.6530164907497,28.1673593391728,29.0066535854159,27.3348624528656,25.9383691316207,26.8716021430544,31.16143658004,32.2675426818664,33.1166644236605
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",33.0066772622831,29.5346242655421,34.5550982448528,42.3427485027698,39.9999898891461,45.2394208571752,47.8794225678688,47.4174917889011,46.4458605977956,40.7011947181937,46.6174202700579,42.2221741767452,41.8299179500794,51.2543367953203,49.4923673511707,52.4411789114241,52.171360323667,49.0325970320897,48.8953793410025,44.8492261041695,49.9896606138482,49.0440352294889,46.0712623467745,47.1023900524564
148,"TCD","Chad",11.2148257546053,18.2247592725625,21.8772823045613,23.560546543962,24.856846856095,25.5364101815149,26.2536759224927,25.0557311789707,23.941642459986,24.2346133483647,23.7515663656249,21.1550268658229,22.8702554273559,23.6022579839756,24.0483041409447,23.6657071218627,21.5002075030034,19.8312794400544,18.5804975081758,17.9467294787157,18.3469733029341,18.132209484662,18.5286369810336,18.9194192536483
152,"CHL","Chile",12.3675966902817,12.3405197583703,18.3226956331264,24.2050677348301,31.0523805784917,35.3339452689778,39.0223158986303,39.8849247286147,36.4927925548113,33.8624298331752,32.5838636777999,31.0778312934165,29.5200158576688,28.8437060305262,30.2176661533399,32.8809297942846,34.4038699768145,35.4762888738397,35.2939772554306,35.0509935459004,35.1936556110704,39.6191753230893,38.0739113286787,38.0581213620652
156,"CHN","China",30.0249056514272,31.9017668454082,33.9252302646919,34.27970121275,30.7942135509024,26.4990257058667,18.8678003460792,10.5590745566096,4.48103755016125,1.68912241473127,0.461654165399189,0.199182086253721,1.13035968971688,4.69790866396679,7.79736210835725,12.2507692948771,17.222470310499,22.2536159898225,26.497541161778,29.8166150792259,32.6252935959422,34.0424673553849,32.4623327412949,31.102821034051
170,"COL","Colombia",42.8439462070731,44.6840398932017,46.6348351855186,47.5790970517723,47.3672835836687,46.7264824281866,45.9883378150983,45.0949246674889,42.9433488594044,39.1712163238184,37.9338769412662,35.9853646303245,35.456617456285,35.7774530967501,35.0593446690269,34.4090805148111,34.9870483123555,35.3532333456593,37.669208401391,39.6939615863767,39.4580422831638,39.9400836518505,40.138190055337,40.5916247148724
174,"COM","Comoros",38.0543743544551,39.0814074046469,39.2170537198891,39.4893825866891,38.6603454681316,38.030203241961,37.8475050345578,36.1782680448089,40.9732632927428,41.7154342362893,40.9095334452244,39.9343715829458,39.6961008396524,38.925107704426,36.7232012746285,35.7129945013734,34.309093742194,30.7220040618862,30.742976501967,30.7283152297067,30.6056415117387,28.1963188541474,26.914952265684,26.941795331327
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",39.2545653353309,42.8933753256147,45.5036095291558,45.6573642614351,44.8319197198491,41.4661909369066,41.6876595477793,42.0960752632018,39.1840564852628,36.1884106451946,35.5874943580506,37.0176634809659,39.0659315647346,41.0475686212097,41.379614054081,42.0395340812372,44.5263712070488,45.6255294511586,43.8112329422924,41.3915700337815,40.8635065189152,43.810993295156,44.812009621397,45.8808305474169
384,"CIV","Cote d'Ivoire",29.1318892956052,28.9583095947018,29.1127741206711,31.175555348396,36.2837905178081,40.7749201520301,39.6603599209688,38.5063538500484,38.0467175244172,39.6025136643871,45.2055646578245,47.7161669991385,46.7545033911668,42.1146169548685,40.184635444535,38.3032412629487,34.6038527036396,28.8138121669044,25.9470299146651,27.1362175868703,31.7963672347566,36.1216404908483,39.5322516732464,41.0180141794758
191,"HRV","Croatia",NA,NA,NA,NA,NA,29.3097328429892,29.5764946208299,29.5481323950793,27.4088251499194,29.3751550425242,34.2389724866621,39.8731917011719,44.014476524129,47.8066349134946,49.3717753333987,47.6329975385591,45.3186177893091,48.6184171211975,49.3420734908073,52.3787353570101,51.7680119894277,50.9899919089642,48.1550940060265,47.5097057522341
192,"CUB","Cuba",48.083166340384,45.2217303706781,40.8825381159595,40.9985122510911,43.4232726353735,45.7320259889987,47.3974238204968,47.1959501280387,46.6876012369963,45.2690874638635,44.2420126675717,39.1834095429987,39.1890834909885,38.8950595317025,40.0329365060065,42.3702682143292,44.1257724525729,46.3509431658535,51.6629331531494,56.045714053115,59.5010477350438,60.1452110449619,61.9014271425706,59.6474947064622
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64499889419218,21.407031976372,17.2372844455393,9.63194045867395,11.0762946872737,3.72195274513724,0,2.9496026438045,12.0055333853805,22.8800703374593,48.9340026955767,54.8149044016511,48.680393808407,48.3500890328725
196,"CYP","Cyprus",22.9820268219295,25.1894895951293,27.5797589360872,28.1381608075246,27.4332063093405,26.5722550465212,27.4675120393271,27.4828522967187,27.5948241778348,27.4660918058338,28.8525986898936,30.282951318553,34.2378836791679,40.0662464786814,44.8752250539676,45.7020802406295,45.8678306987815,45.8805223687131,44.6743750702325,44.2070085794861,43.1950421211988,42.8509109292457,40.5018428345466,39.6054230888545
203,"CZE","Czech Republic",50.9358298843226,45.35197731359,42.5481224288464,40.9593741464311,38.1365126182533,36.6587792580525,36.2360963276745,34.123471683576,32.1514735460509,33.2603087680746,38.4385222327541,39.1095520808854,40.1633962506662,42.4988563392666,44.6737164348383,46.0452201732865,46.3874594612954,45.1902686246967,42.6272820812562,41.0911951442296,42.4728332794977,45.2829661014278,44.1253413205358,43.2638764300287
180,"COD","Dem. Rep. Congo",55.5803182163169,55.6336590589929,55.8666656784153,54.770357347631,50.1222378813396,42.8506581497797,35.7917322536423,32.2510143170921,33.0952756806536,32.88915591958,36.8846421469717,40.725761517569,46.4438483926893,45.1511198410296,41.807346004956,37.8930046238545,35.7298587552898,34.1214537424042,33.4745897850865,35.3627417257231,37.5634243056776,39.9270874763173,43.4546724775379,45.4511134083235
208,"DNK","Denmark",30.6922448309693,38.2422517588531,39.3190517610179,43.0706278827528,42.4729252063732,44.714901675068,48.2558808865245,40.7030025099292,39.6904051265091,40.6714164569838,42.8983239049591,45.1480993329426,49.4247201716291,54.6180440683055,53.133690338923,57.3492482266104,61.5890778968907,58.7418678165021,57.9768543912812,56.4516539172313,57.4715150044517,57.5267054993001,56.5452235605357,56.9009725769294
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4520924313626
212,"DMA","Dominica",41.9677956441733,38.2875971479728,34.9332612763764,36.1512481483715,34.9288752059638,29.8546122179092,24.8220251902363,25.3181567457417,21.5100760347028,22.9608555471066,24.0064247722339,25.7378840377238,30.0825136705907,36.2901731497694,42.6024424677721,44.6666908698963,44.7812528222693,47.8165275666139,48.9845152115226,49.1957290796536,46.5318321219566,46.7965214381788,48.5309373310485,48.7771560419825
214,"DOM","Dominican Republic",18.915243693842,21.137049276688,23.7486957342583,25.4925423276162,28.5782471093073,36.7159077609277,40.5013726946259,41.5220902137961,40.5726424921377,39.5985285619822,40.516092858317,40.2571855919994,39.6189725672154,37.5731019948605,35.7964328308144,37.417231949277,38.0945341570952,37.604114973293,37.0709989226205,35.0639821519497,32.8253100337043,35.1387133575475,36.5717142502123,38.8704334418902
218,"ECU","Ecuador",33.0878543421623,39.8110246100498,43.8703603147409,43.4647226856717,39.9134117049782,41.8648050236176,38.1430443775336,33.8664155198534,31.3256424624405,31.4095839240682,30.6033277743636,32.062773732658,31.764648727478,33.4167378570592,33.7159640127306,32.0823956104976,33.3919880461758,36.7164920284775,38.7862616263559,44.2708353118712,46.8293379838223,51.2067877923494,50.5091022276002,50.2652375769073
818,"EGY","Egypt",25.7014019782423,24.3542482298256,26.2728899698998,28.9853978040875,27.5093898797138,28.9166538361488,27.2183683704465,26.7701694766378,25.7150478735317,24.1845525086654,23.4313925812231,23.2939623545723,25.7276157174331,30.5316230463371,34.6962012737622,38.031755687851,40.6869220486197,41.0916692207154,39.4042939973436,39.2945499968487,38.1632653544612,41.5338537512803,41.1938104156763,40.9011903389195
222,"SLV","El Salvador",28.0692857229253,33.6919918275053,36.2908318212053,38.7250897013476,40.0084270521658,40.6306055921446,41.096791744137,41.7036584582717,40.1045195850279,40.781953719309,42.6346806958175,46.5192938342274,49.5962865199936,51.5060302079437,54.7078001058289,56.7274027240194,56.3786802761218,55.1160651354624,54.7904747506908,54.2643759988798,51.5306513598933,51.0388351986029,48.206456401188,44.9171024717071
226,"GNQ","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,4.75503401620077,5.91477558814389,9.45296670228112,18.3473662356987,26.6841590153786,27.7484745318851,31.0132719841189,33.0699681842531,35.228401698357,42.0933246297471,45.8876296306756,45.582479173724,45.2852364809079,47.6776788091622
232,"ERI","Eritrea",NA,NA,NA,NA,38.7565536010152,41.7594944204259,44.8226231170459,47.2494633512182,45.7106603374627,46.4927516563595,46.2436495606657,45.7258773957229,45.2979125051488,45.5661444045131,44.9698059086364,43.9656192555237,42.7676904287697,43.5319195475386,43.1803091495279,43.5375645848975,43.8178692296979,NA,NA,43.8570266154767
233,"EST","Estonia",NA,NA,NA,NA,NA,37.6736897903619,35.6346165017769,33.4232987870089,23.4269182789712,22.9374915415163,30.3127835327915,25.8276757764919,25.1788671198955,27.6067874493972,23.724194682913,23.0090098052549,28.7971128575438,31.2152530305471,26.7358678118236,27.8565253066694,45.7435696101049,59.4380846754969,64.312401323793,69.6033326275794
748,"SWZ","Eswatini",41.7728367330763,41.1467204220796,42.7724048577921,43.1211405119874,47.9992862917255,48.1997032900208,48.2174773049066,52.0142270109474,50.8308625472505,50.9557172683099,49.961272352537,51.5256970211386,55.4298294656454,55.454889959099,52.6410162351762,56.4130641459322,57.5458074819648,56.9021459883963,55.4229435030967,53.1809813612612,50.903491127876,51.3262818873733,52.263036425851,49.5621014374368
231,"ETH","Ethiopia",41.1425099580374,40.3070393192494,38.7005290943564,34.133413120997,34.1130340479786,34.4930258895132,34.9576248236379,34.3665328506975,32.1811600212703,28.7209704270459,26.5691864144619,26.8326549677656,28.3247828109317,27.5620030993672,28.5785981948854,29.8615171129027,31.7046746043961,33.2269161499415,33.367676462158,33.7664107027847,33.0407653704697,31.5776261422194,33.0006016897766,34.0374940008741
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",41.0692144685803,41.0131566574081,40.3672752138544,42.362983754793,42.066594100311,37.7507721308327,37.552344944406,35.5946430110856,35.9911136273247,41.4063702737986,48.7371545005169,50.1865932192201,50.6123550649892,53.9068275455185,53.3804485917239,53.4879046865535,53.6981709461449,52.605121101876,49.0520086570245,48.1966825494112,48.6077112281109,50.2015139579735,50.8735137538727,51.0468316295456
246,"FIN","Finland",29.6860786219929,30.7106332702323,29.1978708651595,29.0809945974562,25.1775301250933,22.0938181919515,27.9348488582814,22.7431777324238,23.7646694494165,29.8463621039583,35.7693709021913,36.7921590021763,41.6795827044078,45.8385316921556,45.5954149577322,46.6234330954636,50.997055448646,47.318045989697,51.6909899198059,51.842866572284,54.348290626703,54.8223121638123,55.3372897636766,56.8787282242272
250,"FRA","France",40.9985609719705,42.27604291122,41.3730444166002,41.2699757293873,41.6525006905189,42.5267479154623,42.9436486981011,42.915237743702,43.5714773211902,44.0001571485113,46.1125271909805,47.0443263015117,49.3153292087912,50.5005521773519,50.5284367930541,52.3940398367749,52.1549733760399,51.4548654138678,50.1821632995697,50.1147738628201,50.8408702719967,53.24609771257,53.1650377679326,53.597164851626
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",7.02026893261581,8.5875871261108,10.3180845675987,13.5951477979257,13.3852155548313,20.401279148943,26.7379077525393,35.3621109488373,49.1135258887114,51.5808516271916,56.6436300050022,58.0245714958738,57.641910413459,57.204401830196,52.017121063369,45.8201464117132,38.6021237737287,35.3869355277426,39.5276135457963,43.4179763391532,43.6230156405497,43.6533378056417,45.4885669423993,47.8493475947884
270,"GMB","Gambia",41.924616163564,40.5328586672115,41.6955112854523,43.5291972980034,43.6753393082005,41.9039975802472,40.3203231770123,37.0030825224762,36.778849472291,33.68726990713,27.3149088938405,20.534347634151,23.557539362736,27.141115391247,30.1776454857044,31.2195364634994,31.0589710839967,33.9761915565198,39.0328447449563,43.2378703758913,41.1668821549384,37.9523698393346,39.6183153754571,41.4553427074889
268,"GEO","Georgia",70.9636513676796,74.2453485971668,79.0604768377829,65.0521411706565,50.710606847913,42.6489932369174,46.4606175736799,41.6514840410759,35.9559449622964,34.2267866241158,31.6593677519859,30.7530940285461,29.8851566318702,30.1506769748868,31.934947936835,31.5722819375502,30.2452712129123,27.2741648450281,25.1368154068503,29.0161819420148,30.6798239936027,36.1856814619747,37.8178023724555,38.697225009834
276,"DEU","Germany",44.0275521514007,42.9652612398748,41.6926112217285,42.0667377907639,42.0067864913695,42.3777979995679,43.0033591074679,41.6993111481463,41.8133042531433,41.6595612686202,44.811281424004,44.2337192034889,44.3081614162097,43.9187643247568,42.110164333281,42.3111345716279,42.0032217918745,40.8433787982861,40.7617227712171,41.5009727478613,45.7758984345491,50.2428543423833,51.7342061837966,53.3848995210354
