"code","iso","country","BCA.raw.1999","BCA.raw.2000","BCA.raw.2001","BCA.raw.2002","BCA.raw.2003","BCA.raw.2004","BCA.raw.2005","BCA.raw.2006","BCA.raw.2007","BCA.raw.2008","BCA.raw.2009","BCA.raw.2010","BCA.raw.2011","BCA.raw.2012","BCA.raw.2013","BCA.raw.2014","BCA.raw.2015","BCA.raw.2016","BCA.raw.2017","BCA.raw.2018","BCA.raw.2019","BCA.raw.2020","BCA.raw.2021","BCA.raw.2022"
31,"AZE","Azerbaijan",-0.0262074782674416,-0.0294286076774033,-0.0417802149837786,-0.0405607171512281,-0.026239820818872,-0.00132226671076907,0.0133227617172744,0.0205093229713822,0.0190637370584446,0.0210325123054369,0.0122218781228101,0.0157536325026133,0.0178662089066604,0.0196170898821002,0.0217354027367249,0.0263760626807692,0.027347053963763,0.0216174864322363,0.0143642388248633,0.0157372779131351,0.00973991587180301,0.00222134084029468,-0.00093225318307429,-0.000725477942787811
44,"BHS","Bahamas",-0.0118664522372935,-0.012040615457711,-0.0143465534047525,-0.0326014791969871,-0.0551637800566625,-0.0674837901264303,-0.0735910641122306,-0.073852589026778,-0.0797729875591255,-0.0734905573980815,-0.0351806313908779,0.00776288205992093,0.00296254989671318,-0.00599591295289915,-0.0205365241637529,-0.0266182844882963,-0.0344016428565825,-0.0448113486695402,-0.052807758780766,-0.0653319490378031,-0.0445450554166488,-0.00773621431886544,-0.00579242275999958,-0.00854880988227588
48,"BHR","Bahrain",-0.0127774969715148,-0.0149618373089191,-0.0257277525550592,-0.00425887269216332,0.00839361446755271,0.0202806915024412,0.0454423847324197,0.0628510025657594,0.0776006788020824,0.0895472425398529,0.0835020455561943,0.0637219787396728,0.0289132691521936,-0.00353043373242761,-0.0533827735441835,-0.114648989674819,-0.139488715889718,-0.140659000172322,-0.119020972729799,-0.0971773371774068,-0.080896535164774,-0.062900311783366,-0.0683108480468942,-0.0745947241502765
50,"BGD","Bangladesh",0.0176535749408242,0.018075802326615,0.0195959507826022,0.0214684562581553,0.0222962018248543,0.0233110452944627,0.0257303024008435,0.024458282709644,0.0236754484760033,0.0217293280152167,0.0190405671486975,0.0161001766900253,0.0162340209986067,0.0158241539186368,0.0135977465512631,0.0113610969270661,0.0103750145848738,0.00950575515663332,0.00893525361952308,0.0077930405774902,0.00547596355624136,0.00212119748378292,0.00217561132230637,0.00307084769929089
52,"BRB","Barbados",-0.00208303752003882,-0.00149499974260997,0.00660822261044136,-0.00109300102194898,-0.00211285446421868,-0.0193073514842764,-0.0337254224173715,-0.0437925669054,-0.0448108198123158,-0.0208661754041185,0.00155635492111816,0.00972541432632923,0.00227824489745565,-0.00254267295091368,-0.00509139574320297,-0.00587893793114509,-0.00888798051767738,-0.0180823101928247,-0.0272774017375348,-0.0320072041340394,-0.0252281839189309,-0.00836157025173344,-0.00815954356431256,-0.00477170715536656
112,"BLR","Belarus",-0.048610895781487,-0.0655870344941765,-0.0653280055277667,-0.043733861091432,-0.0162846761424237,-0.0056657673446477,0.00345542079074002,0.0218325507897879,0.0320011775327753,0.0459488177273677,0.0473830230740857,0.0504015399046354,0.050688915393345,0.0482431422182652,0.0396796602811043,0.0234049597434676,0.00697722125767974,-0.00392694278662558,-0.0122158348538133,-0.0124214854659177,-0.0220646972156671,-0.0304880461376643,-0.0327468080960494,-0.0194515461723437
56,"BEL","Belgium",-0.1136301728717,-0.162062455157246,-0.181515400801636,-0.202180763489752,-0.202112175211728,-0.186336631692088,-0.170955395252909,-0.146496004387946,-0.116334983974589,-0.0786436518988692,-0.0537200264288975,-0.0479106378494711,-0.0472449823535898,-0.0562894578054771,-0.0591420488091132,-0.068697855356761,-0.0747143442692227,-0.0822886377678072,-0.0987625843187932,-0.107653092477913,-0.116230613267785,-0.11271922422239,-0.117691808520258,-0.11698681295785
84,"BLZ","Belize",0.0352673200913536,0.0399327928528608,0.0448051178826234,0.0343408774143956,0.0244777004643451,0.0147364349837265,0.00627328452711673,-0.00234421229115469,-0.00746502510305887,-0.0107516882938447,0.000859950277839028,0.0131371217052747,0.0184029861225594,0.0162830379558669,0.0145826243957801,0.0125824050072956,0.00979857785153215,0.00731740047192564,0.00611580676748513,0.00514858186762224,0.00665023184131508,0.00995125961666865,0.00457999675628828,0.00189042129436023
204,"BEN","Benin",0.0284012439086798,0.00941885507134721,-0.00565641108435547,-0.0211245170153394,-0.0336970743337983,-0.0395938343698879,-0.0392284504372885,-0.0112215522763015,0.0117484875562512,0.0327138572965795,0.0525593052955682,0.0461585025870108,0.0392995032169083,0.032890305925072,0.031464438454919,0.0294903464856731,0.0264524769347478,0.0285114490782747,0.0328733525722786,0.0395017314702131,0.0474178416276589,0.0457474804369902,0.0303479533661761,0.0140822500885736
60,"BMU","Bermuda",-0.00734841753870661,-0.00122314805435292,0.0024927791914382,-0.0215119337953297,-0.0417282387327539,-0.0476194033608179,-0.0732215086188815,-0.0790062697220554,-0.0792814507112372,-0.0817076335398065,-0.0542455250272171,-0.0368472106177227,-0.0472903425076174,-0.0395874801005331,-0.0342673292624833,-0.0182775202374108,-0.015421997712328,-0.0113230078570098,-0.0106604877928297,-0.0122505138994251,-0.0118931664720423,-0.00482565496534111,-0.00556385413966197,-0.0101908103741379
64,"BTN","Bhutan",-0.0298379444250499,-0.0332643705624694,-0.0320296470807649,-0.023008548776462,-0.0191868911501871,-0.0154635524850656,-0.0149112575272505,-0.00644399004699303,-0.0019325016587498,0.00395534155139532,0.0123224824202171,0.0177289540574388,0.0227320363474826,0.0283694875370557,0.0296358460319246,0.0273178229563231,0.0244703565912499,0.0202063082729513,0.0123845630510184,0.00539795882577221,-0.00055833326617417,-0.00302073384737845,-0.0013236564379857,-9999
68,"BOL","Bolivia",-0.0135970611833695,-0.0220426467713235,-0.0276679457434378,-0.0378208768780443,-0.0117475162446952,0.0133463531352995,0.0279194954800914,0.0408957307034186,0.0430589489482867,0.0400827308147027,0.0300952054192807,0.0316062254832581,0.03143328864071,0.0288308053022368,0.0273482816505912,0.0255986140767093,0.0195318193576588,0.0147582398583199,0.0117107774455039,0.0086288255407645,0.00198806783312788,-0.00924172247872976,-0.0158890442000308,-0.022639399902146
70,"BIH","Bosnia and Herzegovina",-9999,-9999,-9999,-9999,-0.0165964453603834,0.00324208900896839,0.016924481449603,0.0322451141134861,0.0483425309577166,0.066309634292173,0.0674533164582392,0.0654738412081726,0.0592061718137802,0.0450592892512145,0.0327256241024352,0.0182420595706219,0.00939061050496792,0.0137154673701403,0.023271062398128,0.0327991213687102,0.0321880217727328,0.0290930770988826,0.0251586186794566,0.0155818729261366
72,"BWA","Botswana",0.0265537497820336,0.0239361433258412,0.0233758257855929,0.0242432475019765,0.0218938820238566,0.0166201761460447,0.00847412684699922,0.000961142560669481,-0.000331411565383444,0.00357238321365316,0.00329932845740033,0.00340766673774517,0.00689991182969707,0.0125207358640687,0.0184023514910148,0.0209156314050714,0.0163009065057951,0.00692078747743974,0.00380896571034883,0.00449963635435702,-0.00077246248919691,-0.0144015009547084,-0.0258211983599689,-0.0307095461251527
76,"BRA","Brazil",-0.0128658508295978,-0.017552918665031,-0.0154780845567438,-0.00521125235124455,0.000380558155545385,0.00753516320237768,0.0136222832136128,0.0194297872592613,0.0254615500384898,0.0310417633026865,0.0325907258744351,0.0308085628437089,0.0262374265028915,0.022057792070989,0.0158839279181207,0.0100553285537113,0.0014463825038471,-0.00697019407476914,-0.0138736600323632,-0.0180145232511612,-0.0256315950175578,-0.0148126221796669,-0.0153577958073741,-0.0197371592435203
92,"VGB","British Virgin Islands",0.0382418182470816,0.0335536735265609,0.0286751762362198,0.0158288193958289,0.00394422069404587,-9999,-9999,-9999,-9999,0.00457168814092435,0.0190576256123483,0.0290043134548974,0.0239219759436433,0.0170435790179544,0.00940608486609551,-9999,-9999,-9999,-9999,-9999,-9999,0.000638718342691025,-9999,-9999
96,"BRN","Brunei Darussalam",0.0489789074478373,0.0406588964952999,0.0325735581869508,0.0250541821112515,0.0182122229576172,0.0108265863541959,0.00353265111567369,0.00409157776035896,0.0106627242379234,0.0171902889831574,0.0195123155163712,0.0210616187343684,0.027025222870251,0.0300326576433501,0.029935708684979,0.0272846208475388,0.0220109993263735,0.018270057912471,0.0201260579428419,0.0191962514062327,0.0150943187076937,0.0013235847251043,-0.00684071043823762,-0.0224947776210798
100,"BGR","Bulgaria",-0.023598424300466,-0.0163102928743306,-0.0135373224379162,-0.00918511309749171,0.00114684757543793,0.00669937659436637,0.00666150924735898,0.01442713898189,0.0104835229015376,0.00871142019156723,0.00278958889998138,-0.0050444999939182,-0.0197269710469208,-0.0251834277460943,-0.0304619471184938,-0.033903197769884,-0.0275176638641532,-0.0189923335537881,-0.0188463270456342,-0.0156390412579759,-0.0151735347032049,-0.0136862929500742,-0.00402543336461547,0.00147994735198465
854,"BFA","Burkina Faso",0.0186176604996935,0.0203437436974445,0.0223561220322932,0.0228298189823066,0.022514104440053,0.0210320080825912,0.0225006143398101,0.0234059396902575,0.0239149241996579,0.0244617356385328,0.0257756768300725,0.0244528360361327,0.0201197301588807,0.0139425489230804,0.00586921714714839,-0.00349057187636795,-0.0171101588774244,-0.0315833304523821,-0.0405031216601252,-0.0453424480369626,-0.0416145923093275,-0.0340106888577285,-0.0242254225346555,-0.0142286172662404
108,"BDI","Burundi",0.0105505382227995,0.0104502478191622,0.0113709040975265,0.0118720175140319,0.0125990397803355,0.0131002306000918,0.016933277855347,0.0200194182365989,0.0220293248706049,0.0238547148775388,0.0263797900362097,0.0258437273152163,0.0218388192257366,0.0158632207234906,0.00802286896809479,-0.00016084155812254,-0.0116574535254669,-0.024169638737403,-0.0338336264112807,-0.0390609893101155,-0.0357876423808963,-0.0289916749186235,-0.0202340030595793,-0.0119130437095296
132,"CPV","Cabo Verde",0.0300234975997369,0.0321154669806338,0.0344587209958613,0.0359716839573858,0.0340429874351278,0.0309229205190062,0.0312034627689475,0.0306613356965018,0.030443936149966,0.0249492768356689,0.0208410869188942,0.0137280774138089,0.00961039097895866,0.00679101868043075,0.00106180797025091,-0.00787026356023376,-0.0121063006061853,-0.0125910863370848,-0.00419198531801825,-0.00301927180348122,0.000320602163761841,0.00163040045983287,0.00499514053064232,0.00883804724553316
116,"KHM","Cambodia",0.0540782121673435,0.0561006612998853,0.0551598444571315,0.0483957843293454,0.0371479533483992,0.022065273616104,0.0201667291529635,0.0178944441937805,0.015326500025638,0.0150725374110903,0.016309222740271,0.0164006620375294,0.0177847731952938,0.0183811459904895,0.0190942104573344,0.020844689798788,0.0227382420505582,0.0247397813127705,0.0249686786953522,0.0226228279690177,0.0238275365320602,0.0226193111700053,0.019792886388518,0.016177615481507
120,"CMR","Cameroon",0.0284141712911139,0.027624958700277,0.0264841373501998,0.0282375644011046,0.0290873386417672,0.0300090703176334,0.03002845033629,0.0216609810593518,0.0049698059934149,-0.00852318244838529,-0.021974380205833,-0.0335210250483841,-0.0390741016428931,-0.0233847526147011,-0.00474948090763499,0.0118170775070334,0.0313315420863076,0.043758718789537,0.0436190090847195,0.0418677177021967,0.0401957405694051,0.0347055389148581,0.0269750102146906,0.0213539530799856
124,"CAN","Canada",0.0211041777614558,0.0198451043615691,0.0112336209411357,0.00137562794120005,-0.00648698824803372,-0.00848377153829535,-0.0140458962362755,-0.0186403613786142,-0.0183491790142655,-0.0189864683107232,-0.0198875507099222,-0.0230316453509217,-0.0405957013083144,-0.0604511154831968,-0.0698301139734457,-0.0723462595444503,-0.0772917934250689,-0.0909557756531945,-0.0944114548375828,-0.0928164774632742,-0.0963194309391676,-0.0949397315064412,-0.0882024188063941,-0.0789481741822656
136,"CYM","Cayman Islands",0.0538364201699695,0.0443637260935903,0.0359540482931902,0.0162746096298507,-9999,-9999,-9999,-9999,-9999,-9999,0.00676877107144347,0.0204974268072355,0.011482156474931,-9999,-9999,-9999,-0.0386145942756759,-0.064217335005171,-0.0694574222263144,-0.0627335863165262,-0.0341936346296284,-0.0126650225536496,-0.0253121821937,-9999
140,"CAF","Central African Republic",0.0154293031938189,0.0160485991876753,0.0166133482652078,0.0156010176672832,0.0137393262248913,0.0106982733417886,0.0108656414965531,0.0103212377663748,0.00924646942603946,0.00874393657948724,0.00989247662120407,0.00886891384668842,0.00504674450097298,-0.000385181994950576,-0.00645352875213845,-0.0105030592719376,-0.0123495308183311,-0.0138275671935465,-0.0150414319229433,-0.0185386374771389,-0.0234297656485626,-0.0282634657954822,-0.0321717833034225,-0.0334056409411848
148,"TCD","Chad",0.0232509417340632,0.0254096561399695,0.027734681947958,0.0286905160675506,0.0298022330652341,0.0303188637011391,0.03354269486049,0.0349887382988194,0.0347220518578655,0.033744056690816,0.0334066891198779,0.030160156350779,0.0236956793255036,0.0148169157926166,0.00522291225343197,-0.00442607883510971,-0.0165774513130311,-0.0294903203810283,-0.0373224267246237,-0.0398199997669562,-0.0340652968323251,-0.0251586882688498,-0.0150491602052977,-0.00674756122004485
152,"CHL","Chile",0.00891451888899697,0.00283096760107315,-0.00260397451402727,-0.00687460701465683,-0.0164434238803554,-0.0123357928845196,-0.00420024111056595,0.00489772753025441,0.0121362121174122,0.0197384478115972,0.0239014206551316,0.0245000906905395,0.0287658424015438,0.0332680922405824,0.0359708937694287,0.0384522709452431,0.0413164575065332,0.0448911208052567,0.0429641413005493,0.0445381673014469,0.0350447902324196,0.0163893761527607,-0.000154855621499639,-0.0165786604764513
156,"CHN","China",0.0181956991443499,0.00526927610711181,-0.00839165266525188,-0.0330687736744334,-0.0469175185185137,-0.0409503154862258,-0.0164176966273565,-0.00141478232374445,0.0110007337810241,0.0160751983588241,0.0169620769192704,0.0140387702929932,0.01010761074058,0.00444763503634427,-0.00463177309612263,-0.0230705221550384,-0.0421099623393521,-0.0597864119966143,-0.0724950627550678,-0.0884482862172294,-0.102364237886506,-0.104908824925748,-0.0985218842595444,-0.0852889249478434
170,"COL","Colombia",-0.0531995543039899,-0.061454299711028,-0.0698253733694305,-0.0841281814750014,-0.0788210866234646,-0.0704662533815397,-0.0435122625044637,-0.00840535632337634,0.00460036099289507,0.0139011877994475,0.0221074844504769,0.0246863238090804,0.0297715245908914,0.0314788738911969,0.0492346614878401,0.0568618237575935,0.055704942651952,0.0504431777157364,0.0368997956970891,0.0216061649014443,0.00695283011163106,-0.0094454315140765,-0.0265211473163824,-0.0472123229661719
174,"COM","Comoros",0.0170682099449679,0.0177761252279933,0.0191523727615626,0.0194980857339671,0.019399278512237,0.0186918948524775,0.0213288979952708,0.0226052478246843,0.0222091519220513,0.0219394353389939,0.0222422222655241,0.0200965053039883,0.015630768525414,0.00982254321851794,0.0023079141350395,-0.00783661104690574,-0.0199147984046046,-0.0305407388645338,-0.0374425502291077,-0.0403022018406912,-0.0366153322668238,-0.0292807151139545,-0.0207027108786758,-0.0117170629131547
184,"COK","Cook Islands",-9999,-9999,-9999,-9999,-9999,-9999,0.0100804783364088,0.0271054196852443,0.0385093776823402,0.0480743759774944,0.0577099660823415,0.0544076660061579,0.043912810101866,0.0250200224446409,0.00406600792228051,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
188,"CRI","Costa Rica",-0.103144771202013,-0.0732796620531094,-0.022118222005337,0.0172592629165318,0.0322202723291933,0.0459517194726082,0.0647123585770575,0.0859164218948474,0.0889019041142649,0.0800725075818174,0.0643305733056445,0.0461264923579763,0.0279190154964926,0.0131611840253354,0.00422917851205384,-0.0113405137799546,-0.0262455155902211,-0.0301546908319566,-0.0292590333785705,-0.0299035779222247,-0.0338024122377405,-0.0392404721497726,-0.0384924984039154,-0.0324773948506147
384,"CIV","Cote d'Ivoire",0.0267116756491745,0.0252650988591896,0.0231620629804428,0.0204424706376218,0.0178260563877795,0.0305072474749886,0.0417655420404814,0.0483958366298702,0.0544054094510258,0.0545981759473511,0.0507820029376358,0.0487362312290394,0.0491902191646854,0.046603977110631,0.0382239458706812,0.0425920476058794,0.0326322717755088,0.0210280377282412,0.013876081018886,0.000963958120654862,-0.0168976707567426,-0.0307958025026205,-0.0228459114881511,-0.0102127187211752
191,"HRV","Croatia",0.0158957811525258,0.023313656780005,0.0271838323108458,0.0236006172408352,0.0284892164632704,0.0251510273866804,0.0240209013179753,0.0214369458474608,0.015744829709184,0.00884274284598141,-0.0004867077477099,-0.0093426212148979,-0.0238289605939494,-0.0450998392733841,-0.0394593963274779,-0.023085236054241,-0.00394484381085404,-0.0135613531495261,-0.0263788144417263,-0.0468408960951025,-0.0550947540246,-0.0528804934941555,-0.0449760406097331,-0.0440842024304938
192,"CUB","Cuba",-0.0115749069342933,-0.00905301611157302,-0.00698504992918938,-0.00744506218870824,-0.031023540595934,-0.0516666366653936,-0.0911310046296104,-0.114256390467095,-0.117116820595252,-0.128313963089146,-0.118552771298142,-0.114619638196226,-0.0947425765528458,-0.0751270694151701,-0.055393706697985,-0.0306196022159671,-0.00905388114732858,-0.0141193841192796,0.00317639309404671,0.0181971041213298,0.0207352023525276,0.00600134187699175,-0.00282840049309475,-0.00588020542663577
531,"CUW","Curacao",0.00580029257640868,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.0633461574059351,-0.0621835729720587,-0.0621133192325934,-0.0659355629550494,-0.0651872875416313,-0.0621267772177744,-0.0536522893591591,-0.0315072939070643,-0.0108045391400643,-0.00671519717030236,-0.00287904760765416,-0.000870318052180501,-0.00093664410853888,-9999
196,"CYP","Cyprus",0.0117881606900352,0.00594708790572107,-0.00295921826094795,-0.00927327744850202,-0.0125229327412888,-0.0229762358279797,-0.0516108710576285,-0.0801215814667575,-0.107996387810934,-0.120904801757744,-0.130629599220412,-0.137672555784172,-0.137822716284812,-0.133019813921116,-0.110476269484505,-0.0721235834483714,-0.0376497103820948,-0.0212549842520697,-0.0178799100114468,-0.0216532932950111,-0.014815906021185,-0.0160110709793147,-0.00586019862082698,-0.00199967280652018
203,"CZE","Czech Republic",-0.132242189101807,-0.13789065880095,-0.116076078867987,-0.098953894566708,-0.0718884920152351,-0.0400245130099664,-0.0142130054496805,-0.00766451029245336,-0.00832957542276025,-0.00229981860483655,-0.00479396440098253,-0.0049157710967094,-0.00851102459926233,-0.0152845348789656,-0.0193239976484514,-0.0205170695549983,-0.0207535369247738,-0.0215639357399735,-0.0234184629535755,-0.0250758971179522,-0.0234051180399438,-0.0228057582138716,-0.0179627996004707,-0.0159047827098035
180,"COD","Dem. Rep. Congo",0.0317830867914648,0.0311796228932448,0.0309844357892759,0.0310427413178511,0.0314181869085111,0.031904750142419,0.0326299278798108,0.0334570524226447,0.0342339527672288,0.0352018582513238,0.0358951638873986,0.0338680808077196,0.0331205758034419,0.0153347250071159,0.00759609546916762,0.00850939547344876,0.00974384252687654,0.0120787406871601,0.0196215086406706,0.0183023019691653,0.0189110697866113,0.019826263432035,0.0240100589252632,0.00912404078926454
208,"DNK","Denmark",-0.0374826397317128,-0.0574776904962962,-0.062007435293455,-0.0667541629890326,-0.0640643289538819,-0.0568821127242244,-0.0449780253472035,-0.0279162545065453,-0.013597854074205,-0.00719143478937135,-0.00488945259464622,-0.00785407037181486,-0.0113987395802958,-0.0215613994933055,-0.0222489586677523,-0.0374471271820107,-0.0510123858274149,-0.065976135663685,-0.0761106801837982,-0.0835893928895665,-0.0903240861070186,-0.0900267257803253,-0.0787945612484978,-0.0725662098469033
262,"DJI","Djibouti",0.0134688434631098,0.0122026068381,0.0112134726938322,0.0120072074688264,0.0119975821504559,0.0108045528962772,0.012764880156247,0.0135955928035401,0.0131894636030676,0.0154147566167453,0.0172690266119395,0.0159744973585396,0.00774895412195753,0.00164140633691168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.000302220268150483
212,"DMA","Dominica",0.0122722961974564,0.0109479120989997,0.0109843494641904,0.00234802943735191,-0.00342518370701977,-0.0109688198217277,-0.014277289162668,-0.018215327938379,-0.00635575433469934,-0.00163761451529331,0.00492825403978081,0.0114316625922519,0.000173519408197542,-0.00827196407841309,-0.0163774244415137,-0.034805192967283,-0.0468394842453019,-0.0603017376704178,-0.045807816390981,-0.038630281095478,-0.0165279209889954,-0.000971466682555445,-0.00269293741161621,-0.00213171397325386
214,"DOM","Dominican Republic",0.0296929276861415,0.0310215388338,0.0273302428552051,0.0257408624448077,0.0153582619721282,0.0125850507708942,0.0131480155128378,0.0173494040543181,0.0239535158694453,0.0187040077594527,0.0116144657643236,0.00983870992038915,0.00373834006669838,0.00209867865989066,-0.00723843693156696,-0.0238158974738375,-0.0149875549259421,-0.00086574399134382,0.0063750887818359,0.012461264913409,0.0200439805358374,0.0228689453924957,0.0237802942513901,0.0250978054639535
218,"ECU","Ecuador",-0.00120358235296757,-0.00569365478079596,-0.00350380848032242,-0.00676255595563255,-0.0086494145652907,-0.00482244533835919,0.00109344357354213,0.0117696138330747,0.0210032165073364,0.0293399570345225,0.026928143784402,0.0194056361909043,0.0164421012420122,0.0178236369846045,0.0210164511572433,0.0267654716537822,0.0309761009423724,0.0297907884867319,0.0285219276228081,0.0230068973368784,0.0142204527472398,-0.000716290512817557,-0.00639720939516206,-0.00907949486433224
818,"EGY","Egypt",0.0428823119675283,0.0445727935874061,0.0426511686582938,0.040350362971596,0.0347816847371865,0.0306403286747237,0.0269952943291507,0.0274621685493115,0.0272892787456487,0.0290524457219734,0.0341750047554854,0.0384991708823224,0.0409915692155807,0.0488179613773176,0.0492264670477109,0.051037241502661,0.0486147851468441,0.04634052972381,0.0403457595670944,0.0313794613104312,0.0189540558946433,0.00681447586300954,-0.000993548275857876,-0.00134976167700179
222,"SLV","El Salvador",0.0251188331462588,0.0200727682644097,0.0179946207327428,0.0179008105639089,0.0187640363562693,0.02073038253009,0.0263848403335407,0.0300065745402476,0.0257881177272157,0.0225978252359722,0.0209018307482891,0.016019583569403,0.00636227193078143,-0.00101258477967023,-0.0189591766298594,-0.0433381048282377,-0.0479583026387283,-0.0398305162898701,-0.036837301513091,-0.0304465921983913,-0.018017480521154,-0.0114978805423193,-0.00467315058934328,0.00411640582119732
