"code","iso","country","NDA.raw.1999","NDA.raw.2000","NDA.raw.2001","NDA.raw.2002","NDA.raw.2003","NDA.raw.2004","NDA.raw.2005","NDA.raw.2006","NDA.raw.2007","NDA.raw.2008","NDA.raw.2009","NDA.raw.2010","NDA.raw.2011","NDA.raw.2012","NDA.raw.2013","NDA.raw.2014","NDA.raw.2015","NDA.raw.2016","NDA.raw.2017","NDA.raw.2018","NDA.raw.2019","NDA.raw.2020","NDA.raw.2021","NDA.raw.2022"
31,"AZE","Azerbaijan",-0.00206182819663629,-0.00111982265996756,-0.000309854282418023,0.0118797807851905,0.0247428702438364,0.0339239525933357,0.0405371850765071,0.0420452190705081,0.0423056220962803,0.0433776577930702,0.0410524412845712,0.0351056046320279,0.0313820457477001,0.0289493656776745,0.0260470616960677,0.0243264648305841,0.0275486481130411,0.028259833647351,0.0251716047604646,0.0289225414430394,0.0323948123498436,0.0356521535180039,0.0370547357684343,0.0386738424335651
44,"BHS","Bahamas",0.0650546954928464,0.0605414310331551,0.0531448121482376,0.0403339558903437,0.00805332019133576,-0.00922284545599646,-0.0308719580662847,-0.0302848553614214,-0.0215557256402745,0.00500316198565698,0.00537246405473746,0.005958022716815,0.0117698996571813,0.0186468034119218,0.0117014436936342,0.0120221319861593,0.00462090497138923,0.00219462499776357,0.000548110810812519,0.000926326017245849,-0.0108246277163315,-0.0189945308595244,-0.0194791959353372,-0.0193659386413414
48,"BHR","Bahrain",0.0497478840593777,0.0414910713344829,0.030554763572364,0.0306026566354896,0.0307988468213192,0.0301463818772554,0.0319217825502243,0.0368377305868066,0.0397354945782165,0.0461152376067615,0.0459531501469141,0.040090552559352,0.0290678031937197,0.024200307550309,0.0214899603244769,0.0179314542093489,0.0165982922877421,0.0168379574658741,0.0161367477594787,0.0176661474150634,0.0157193253828556,0.0162881334128333,0.015130276808055,0.0142665661681098
50,"BGD","Bangladesh",0.0294428582119679,0.0270309952381864,0.0258304549411519,0.024455140670061,0.0201803935978646,0.0164510592885534,0.0173552015008207,0.0204918379101908,0.0203124706740188,0.022700871417439,0.0249473882047122,0.0266643675394602,0.0296739344187118,0.0301636330657604,0.0268579182142101,0.0235203551504244,0.0210458214120686,0.0170805251678374,0.0131849981822103,0.0143604356171267,0.0129284222338162,0.0126886039631868,0.0163129879374602,0.0173014362437056
52,"BRB","Barbados",0.00687903527763578,0.00350707995757915,-0.00145662403947389,-0.0170135777752474,-0.0400859272964974,-0.0399357091063886,-0.038935854800847,-0.0360316695345479,-0.027705118355133,-0.00732392836451532,0.00137226379128208,0.00919172816296587,0.0159430812319552,0.0111915968659626,0.00756043916676963,0.0106326899162563,0.00794878834507795,0.00533360005942574,-0.00575096214749571,-0.0152928126273361,-0.0190082727324455,-0.0175833180526795,-0.0124394454921692,-0.00381653048183636
112,"BLR","Belarus",-0.0132300618528359,-0.0137130117312127,-0.0105164656151137,-0.0107525999078627,-0.0067707584487851,-0.0052890969531895,-0.000836889652513829,0.00329698048717608,0.00636252475598242,0.0102599515842858,0.0132490538848802,0.0142783530744495,0.0494604372324632,0.0747802641132,0.0915581837523669,0.0995700951103615,0.0996026460923709,0.0922582394471851,0.0771038523398679,0.056548467589532,0.029151070682911,-0.00434244223704643,-0.00130756533976931,6.18579860689472e-05
56,"BEL","Belgium",0.027134835239091,0.0240030449889079,0.0172510555563716,0.0121381932186302,0.00148025977906818,-0.00795064380364383,-0.0164629330560483,-0.0184573889224795,-0.0159732437955666,-0.00685904603122031,-0.00245764853890506,0.00169569500353917,0.00341616899495856,0.00969567062488896,0.0103563695968358,0.00939951058855781,0.00838231528536615,0.00421496194799342,0.00161889277983174,-0.00229983806841394,-0.0163799424124963,-0.0148933955160333,-0.0090753165128476,-0.0117705456250191
84,"BLZ","Belize",-0.00916268689459411,-0.00173857303670595,0.00375549174904122,0.0444957324873401,0.0952979656751416,0.0793349037646602,0.0674391758357431,0.0426615049565424,0.0238934580107144,0.00348807316137445,0.000227737884263446,-0.0138983727557885,-0.0211208460981236,0.0073396239410195,0.0795290936145527,0.0915661166868078,0.106375132432672,0.104104352266985,0.0914552875515156,0.0708134828977236,0.0625355450241392,0.0389434969523013,0.0270926129760651,0.00730292260385346
204,"BEN","Benin",0.0508022837002016,0.0528230415761111,0.0393302329939194,0.0335091923624893,0.0191928773065477,0.00511062253864858,-0.00268792375937813,-0.00617454876347478,-0.00297637949883086,-0.00293053988900154,0.000190686580678889,0.0085075056559254,0.0044889891016564,0.0103680149490808,0.0122546048521073,0.0103370304189265,0.0172192563710112,0.0230072290164149,0.0270567524717316,0.0306309845460819,0.037983889589688,0.0398715992001641,0.0392400094861889,0.0378624664455656
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"BTN","Bhutan",0.0319558665736221,0.0366672123873215,0.0329409781795109,0.0242560145875901,0.0137416389651017,0.00147785584689553,0.00333251288912595,0.00681644910515056,0.0100184850094007,0.0143858876157015,0.0173913288290493,0.0177582168879509,0.0159999166657987,0.0140249244059751,0.0128729687361144,0.0121107780006464,0.0138165061005924,0.0149131577135837,0.0161305661095188,0.0192220260730169,0.019353954478105,0.0156122302045407,0.0124520989697279,NA
68,"BOL","Bolivia",0.0226269911417838,0.0213577956411994,0.0186976553374565,0.0229206828168544,0.0230880167097507,0.0294021506894899,0.0373651027430704,0.0367025308120617,0.0337644709027494,0.0314287151150976,0.0296278756750135,0.0344382288712208,0.0269952776739071,0.0247962057647639,0.0172824086212873,0.0118901286133091,0.0135698664960877,0.0146399086174802,0.0122559706187895,0.00786068025726316,0.00640101968237561,0.0167168516213858,0.0206040993880914,0.0238560815824824
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,0.0475021569733198,0.054456428234894,0.0516844416645368,0.0354040945185641,0.0227273564539432,0.0270627673299189,0.036795080535494,0.0449933508314226,0.0509823045338234,0.0535503212783539,0.044023240914175,0.0449023763930543,0.0449478297798789,0.0363571860200023,0.0211979301981871,0.00816491530965191,-0.00873707827579759,-0.0272524582249676,-0.0542378158595016,-0.0668986508738151
72,"BWA","Botswana",0.00728343595108916,0.00352987855730524,0.0154785844090572,0.0244018331729077,-0.0352382324216966,-0.102020084224866,-0.134377763717669,-0.111740996319107,-0.105815437918863,-0.0141603127081088,-0.02175747067531,0.04052084899916,0.135955264005243,0.169990048787471,0.109642591208731,0.0254638023917821,-0.0540233113852588,-0.148937037063185,-0.191344886524756,-0.179013636077759,-0.317369582456601,-0.213751381651472,0.00221083624854601,0.0797630791428108
76,"BRA","Brazil",0.020484971302859,0.0189493303913779,0.019709849068728,0.021512539446273,0.0240909474760134,0.0293158314178728,0.0323000443595718,0.0285551791308918,0.0278301768147107,0.0271339430320205,0.0227143727926065,0.0210702262065827,0.0188462184404432,0.0166649373268206,0.0148992830508863,0.0171122967109709,0.0164565377407513,0.0130664698045555,0.0157037923911907,0.0131619266318579,0.00947602149148841,0.0130420750601838,0.016827972670866,0.0197790633457173
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",0.0637740325453908,0.0668063927158498,0.0684863918418817,0.0656475722777674,0.063953170699246,0.0605359685195055,0.049484820464401,0.0441047146743583,0.0429638033621649,0.0404316478905504,0.0370940651945832,0.0323926743751992,0.0262366988329525,0.0205832683548366,0.0189269513593824,0.0141236762484132,0.00275532140132606,-0.000518585080906341,-0.00135889816424668,-0.00060097627056007,-0.0028844815105291,-0.000238734059443413,0.00360468406383441,0.0111523451587936
100,"BGR","Bulgaria",-0.0204026719197565,-0.0166941673203489,-0.0101462604183174,-0.00526543848419354,-0.00149200979015357,0.00494507951666945,0.00737442774929375,0.00340579544994135,0.00407433961166848,-0.000139484990887111,-0.0129667681785259,-0.0260047734128462,-0.0130384391754326,-0.0152831837767543,-0.00388513690018879,0.00563867413169428,0.0117744812531633,0.00950929884764129,0.00998960193886989,0.0110337156946603,0.0126552521209555,0.0107799486688929,0.019195339630129,0.012423957279073
854,"BFA","Burkina Faso",0.0312007888041057,0.0337823620040709,0.0299117412359517,0.0279709501722625,0.0345912083798341,0.039574992129539,0.0428612840588314,0.0434987855510542,0.0437580013198153,0.041993326185253,0.0387842488270267,0.0388768154051378,0.0289525574776242,0.0184853838888639,0.0183650563249365,0.0184670380987459,0.0196645314272228,0.0202405321859476,0.0199272190589261,0.0192215311983659,0.0177180211081511,0.018929424529367,0.0190145393207171,0.0183623547935141
108,"BDI","Burundi",-0.00142677483672641,-0.000574435143202903,0.00374087652124566,0.00783060725996476,0.0109927817437936,0.0120870606430767,0.0168967235095807,0.0220005211629204,0.0270606954875083,0.0300706367090013,0.0334674099083614,0.0399228744661748,0.0473002303164212,0.0492076230935183,0.0534714060223431,0.0541518480815368,0.050828016160922,0.0510776123674321,0.0541995652364329,0.054956104800042,0.0474770268277949,0.0408751371316418,0.0363409706600539,0.0295920818830269
132,"CPV","Cabo Verde",0.0262101747482271,0.0175019176844693,0.00755800510726612,0.0119597155654587,0.0150530250164278,0.00745824241667847,0.0174249195770433,0.00173826689963197,-0.0122879007696206,-0.0156802363625545,-0.00499092768366555,0.00382136581506232,0.00887597634385306,0.0107182430741037,0.0101849049971958,0.0120624773047677,0.0154751431836819,0.0178113101685475,0.0107019805913755,0.00231423309115453,-0.00259718446807243,-0.00308506559924204,0.000313073741144532,0.00111479126782754
116,"KHM","Cambodia",NA,NA,NA,0.0132908708994717,0.0113194799340177,0.00734111265423443,0.00572345020753695,0.0124964962837246,0.018136853947067,0.0202419322199969,0.0304965519294644,0.0318166973740337,0.0305497585283592,0.0261850589877224,0.0214827307848495,0.0166152800963462,0.0117841573056054,0.0074339812104538,0.0111258963389111,0.014531951338199,0.0178710252308898,0.018123019434813,0.0208029203171425,0.0187947811236755
120,"CMR","Cameroon",0.0237280286385331,0.0338219406926672,0.0346639896390193,0.0332902650734808,0.0353324662310062,0.0279326186638456,0.0248199423206479,0.0159671908269208,0.00560719405673127,-0.00123248330079815,-0.0142443030024185,-0.0116337891855242,-0.0181922305698602,-0.0242549502706884,-0.0122552083373076,-0.0129727131345218,-0.00106050599434304,0.00439067716178809,0.00727781774861813,0.00836801812956578,0.00729579526258317,0.0101490317738449,0.0103138648500403,0.00933184561529976
124,"CAN","Canada",-0.00719125549444413,-0.0151868986106322,-0.0325591055711134,-0.0458883858482067,-0.049744517934041,-0.0418753882974194,-0.0254093714328493,-0.0125828693922657,-0.00237226070150768,0.000984447116388898,0.00149220046414711,0.00239070935661201,0.00425588238706731,0.00853217610835322,0.0120248135528895,0.0127009684825519,0.0141102925807057,0.00925548218247574,0.00995260022038957,0.0108632736239591,0.00587703544696683,0.00416538263441479,0.00283700853454949,0.00569652681439559
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",0.025458983509,0.0314564420952448,0.023289789635224,0.00712226288689521,0.00862177180628421,-0.00107531269110828,-0.0115752250148608,-0.00988741698963989,-0.00743202305452688,0.00698516839357466,-0.00411852874807827,0.00549764059801738,0.00560495253979165,-0.018719816263218,-0.010295210335733,-0.0163265402576147,-0.0158250234555731,-0.0088357969660062,-0.00768863801207481,0.00191234736558044,-0.00921167174829753,-0.00883303755667994,-0.00118452669335456,-0.0052088499699337
148,"TCD","Chad",0.0709577197158056,0.0594561527135447,0.0502320928085032,0.0439929522530969,0.0378603523184564,0.0316387329009669,0.0263826773863356,0.028791367681883,0.0311819988906876,0.0322398496327367,0.0345080508088043,0.0438758817516072,0.0411964674928689,0.0413484298770133,0.0413749325310651,0.0413190890765116,0.0445656956206841,0.0480613021415859,0.0508087010791756,0.0530607739769722,0.051670186650592,0.0526398484408932,0.0526239097484973,0.0526144488279654
152,"CHL","Chile",0.0487176914452585,0.0458686841772795,0.0383055545977999,0.0321284544708156,0.0241686285888287,0.0224584950624644,0.0189899421939681,0.0175009767880425,0.0206283748392175,0.0269136529236966,0.0251408233682342,0.0224565081914709,0.0161400382776145,0.0123299685893612,0.00467991788347022,-0.000352783538464237,-0.00725794701539919,-0.0211741709555287,-0.0256943481062626,-0.0177198371420152,-0.0179474989653894,-0.0168432776347793,-0.0155007003490866,-0.00595239052005116
156,"CHN","China",0.0303017762366278,0.026673550488038,0.021738412881068,0.0185422305159977,0.0128130929545152,0.0093260128136381,0.0133368229495032,0.0204623062333982,0.0226456661932344,0.0239978259038196,0.0228945012772317,0.0189840970947386,0.0137588160561812,0.0108406636707443,0.00744232110911414,0.00547295038510853,0.00513568370503759,0.00552946294264856,0.00617979251571765,0.00662032074360641,0.000604333097255605,-0.00512418529473171,-0.0105549404708373,-0.0153024150200181
170,"COL","Colombia",0.00380095301767702,0.00263516436484412,0.00255258182598017,0.00230331616237156,0.00476442989397508,0.00813472696125328,0.0093887402768329,0.0098851624798657,0.0131901822452538,0.0144023434853355,0.011341646942522,0.0100156347937459,0.00682447297766475,0.000831444788812918,-0.00501240729698696,-0.00783903996812209,-0.01664033531206,-0.0228934251899863,-0.0123068313122615,-0.000978038477676637,0.00623488680782058,0.0171933016448165,0.02512339461447,0.0284964171291888
174,"COM","Comoros",0.0239530117326725,0.0244777221749923,0.025311510741713,0.0248841888771745,0.0194512712102741,0.014406135278531,0.0121139623123943,0.00976992748574368,0.00601914793392622,0.00631050294176361,0.00985260217918116,0.0112686825153372,0.0143041914418505,0.0175171032113057,0.0165368435388953,0.0149023126230445,0.0153459676048098,0.0160917398100957,0.0161058466141897,0.0163900611849681,0.0158796260254443,0.0154473889237348,0.01539522408404,0.0146633452907945
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.00876995175249307,-0.00743184220468252,-0.0360817791169142,-0.0596469786920349,-0.0675241603464828,-0.0793002179289938,-0.086457231531098,-0.071523357862172,-0.0337261594447628,-0.00185989629584374,0.00851263311067352,0.0150825413239757,0.0210156854658778,0.0210012363863095,0.0253963268900395,0.0194864635483174,0.0164264605483988,0.0173159972015533,0.0191461911458746,0.024296780138306,0.0183940600973513,0.0114802470331881,0.00774973087766995,0.00370864053476572
384,"CIV","Cote d'Ivoire",0.0187657042596063,0.0175013882987503,0.017533926890781,0.0231693234040293,0.0249615298683257,0.0174618919929188,0.0227589697802926,0.0201933167085111,0.0211328538429627,0.0165687973202098,0.0079429053127138,0.00117175743211795,-0.00142404859906216,0.00467330863384841,0.0117230015218808,0.00177455468657906,0.00514835977930184,0.0144353172656198,0.0172432921147583,0.0152973426450493,0.012107933939969,0.00986559162307232,0.00943197751143443,0.0111342533567824
191,"HRV","Croatia",NA,NA,NA,NA,NA,0.00606468596510945,0.00736737094173545,0.0154696484226617,0.0336820696647548,0.0413330066798085,0.0246563211156294,0.0192274738635918,0.0102413679893694,-0.00101835414055509,-0.00834545150113513,-0.00564474805426362,-0.00502614347728843,-0.0115391145819873,-0.0103021260288591,-0.00267550844524408,-0.00272603573853121,0.000236617362542324,0.00914652513896841,0.0098340091804725
192,"CUB","Cuba",-0.0221583303732041,-0.0289678019295036,-0.028428531162399,-0.0244565587160096,-0.0318473537826944,-0.0369673916592086,-0.0486428872162925,-0.0415116717303123,-0.0290614503658542,-0.0180951078900655,-0.0200044211049614,-0.0162424248842968,-0.00631688973602111,-0.00363529840510435,-0.00324435560820668,0.000821629321775319,-0.00180799620805847,0.000484640647394841,0.00253819111011633,0.00432267498302719,0.000140495011635933,-0.00599308940643809,-0.00721252867359603,-0.0104204527239569
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",0.0162787110545266,0.00874513538969524,0.0032037121062467,0.00607172716976656,0.00948724082794805,0.00933918625424401,0.00645317456368266,0.00580855947994419,0.00180944748639411,-0.00273205261681042,-0.00602817969720715,-0.0106555690532574,-0.0128904168332149,-0.0095009933317674,-0.00960146214707401,-0.00777945157578927,-0.00457290237857341,-0.00363665398784603,-0.00341532962662786,-0.00358001126527156,-0.00210275865022745,0.00149119794796038,0.00778689334464988,0.0141221655050785
203,"CZE","Czech Republic",-0.0207821354049195,-0.00020524424963531,0.00456055442993075,-0.000451583379827117,-0.00640354235865889,-0.0093008333349459,-0.0110404259062042,-0.0113761540869456,-0.0141368986333092,-0.0220068083477119,-0.0292763045926672,-0.0273193811872067,-0.0126867879387338,-0.00672487415410892,-0.0022835506798444,0.00288432854893683,0.00999324694653114,0.0158457022034248,0.0180779697721152,0.0150053939840504,0.00836741283102826,-0.00279108277349832,-0.0117040836992937,-0.0190542200789728
180,"COD","Dem. Rep. Congo",-0.0109894162221328,-0.00903883471137621,-0.00716692231895275,-0.00591003087532536,0.00247385337117301,0.027801883246735,0.0506586334168968,0.0581685234035068,0.0530389247354759,0.0502496591575401,0.0378967183587418,0.0226365810218738,0.00401768240818146,-0.00660828836727846,-0.00770837989023225,-0.00269127837420676,0.00211329816132899,0.00834051910389033,0.00861034206169831,0.00743888503154277,0.00746953236308268,0.0102043419398874,0.00998516214247669,0.007854685235261
208,"DNK","Denmark",-0.0226797991493925,-0.0185040942709514,-0.0159007276696234,-0.0226343107814313,-0.0229185686964063,-0.033719708380703,-0.041207825853338,-0.0504616351590096,-0.0549527414729402,-0.0540961205589962,-0.0500589373606088,-0.0426946281400542,-0.031658020594415,-0.0203461563706692,-0.00750055044732046,-0.00082324399269245,0.00516347294427622,0.00766670341929698,0.0095657928182209,0.00943712845081524,0.00816338010780782,0.00631529917855866,0.00263913858897347,0.000350446112902469
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00382430947618095
212,"DMA","Dominica",-0.0775688544234334,-0.0674469376829746,-0.0448527289260746,-0.0510669495378229,-0.047667533615402,-0.0343660573585891,-0.0291609541488294,-0.0384813719991863,-0.0240403885601787,-0.020296454755188,-0.0141252479211697,-0.00338037670304685,0.0105389565228591,0.00402420253015912,0.00328978528163293,0.0017716896543436,0.00751962488443447,0.00101004897885537,0.00634517349162378,0.00148639884893753,0.00146558462974178,0.000877457903607048,0.00229108579503845,0.00270741626166426
214,"DOM","Dominican Republic",0.0203070511699051,0.0124077035246133,0.011405339395723,0.0151485765895101,0.0130733734616453,0.0153644052429411,0.0164598898317927,0.0220197146564809,0.0311553995501286,0.0369381377398181,0.0370654956972787,0.0323417212162607,0.0263844565694613,0.0242727004563013,0.0160391163007654,0.011489783357538,0.00827889077378741,0.00888618662596463,0.0126588078558356,0.0195246590246712,0.0234451629090959,0.0283536601032663,0.028457789693638,0.0259876393522376
218,"ECU","Ecuador",0.0298512434449021,0.0172783173077808,0.0198750222518884,0.015709751330401,0.0102252223727624,0.0072432428732947,0.00160552042158946,0.00107513874746012,0.0019204562265509,0.00599894586067129,0.00673789186963791,0.00338755205481944,0.0145819425324705,0.0171142512458289,0.0171585575583819,0.0179488572355206,0.00960537597973299,0.00645755422301053,-0.00102739364186355,-0.00686161791544783,-0.00969341758053654,-0.00523754079198294,0.000936028436663294,0.00481379872613319
818,"EGY","Egypt",0.039546963825356,0.0346410137745137,0.0287149130892135,0.0269557366123019,0.0271910566758997,0.0257182825760953,0.0286693729879017,0.0305254802200692,0.0279523335277179,0.0277827187790061,0.0248060966710262,0.0242226804756835,0.0229461579727455,0.0198386351000761,0.0153111865271403,0.0141872296470884,0.0136948950154614,0.0124454596848824,0.00954864705141345,0.00761930061489768,-0.000308227867120843,-0.00529965386377128,-0.00827108368502352,-0.0102135536316927
222,"SLV","El Salvador",0.0063219369605183,-0.00129873356027906,-0.00225969741388884,-0.00368891535814747,-0.00554668041386348,-0.00416784462239893,-0.00156243215714175,0.00612621724226625,0.0186056081016619,0.0259779154047028,0.0310613071089301,0.0265050037721037,0.0222853602630957,0.0131004417608733,-0.00325877985607948,-0.0279480637740312,-0.0399807645936913,-0.0607106938351263,-0.0769926222746509,-0.0738156282221891,-0.0881572904939379,-0.0773789789948873,-0.0538536137738214,-0.0282207297818705
226,"GNQ","Equatorial Guinea",0.0639948142018505,0.0719515848884407,0.0821941319405886,0.0862453561406933,0.08449920832333,0.0917801151591149,0.096006938160599,0.0952439061754906,0.0844237208219889,0.0798417849161106,0.0689920015968808,0.0571767743571203,0.0491174721873258,0.0353794361491944,0.0204983771327083,0.00926781812217148,0.000633701647090756,-0.00369276015053769,-0.0136498469843939,-0.0105064369917572,-0.00739491551547672,-0.00537761562335428,-0.00521712559206105,-0.00493008359214644
232,"ERI","Eritrea",NA,NA,0.0470909803105748,0.0479905622642303,0.0352944115251352,0.0222038088465994,0.0080645835718669,-0.00180900755974645,-0.000744261647441125,0.00044068091241467,0.00334154722823365,0.00798158081969902,0.00964907804598347,0.00927636138486432,0.00992316892859924,0.00938788537823965,0.00982154810914349,0.00752837864837108,0.00880805551547037,0.00948151510216455,0.00949065678432404,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,0.008981688363906,0.00995417797318021,0.00900516747866997,0.00887029068025647,0.0107694906021021,0.009896223518437,0.0104221737542491,0.00995408220408311,0.00935297737449359,0.00973672219822164,0.0108114554894312,0.0108455392654783,0.0073946868236261,0.00660731132043257,0.00689954339075971,0.00587546066744804,0.0049787312655647,0.00399691308580685,0.00466808069716884
748,"SWZ","Eswatini",-0.0306490136287965,-0.0278857728760504,-0.0296703003120593,-0.011492452517333,-0.0033456002704505,-0.00110570665981405,0.00273972485295859,0.00403665541401654,0.00902204723367817,0.0123482474717911,0.0112854705597321,0.0138630106201463,0.00863000897558064,0.00804440401749829,0.00898408240470228,0.00837499790021257,0.00595917042653205,-0.00102850547344757,-0.0011953991663638,-0.00341175274619605,-0.00362485152283133,-0.00325697757977625,-0.00211678730125523,-0.000182097298052153
