"code","iso","country","GHA.raw.1999","GHA.raw.2000","GHA.raw.2001","GHA.raw.2002","GHA.raw.2003","GHA.raw.2004","GHA.raw.2005","GHA.raw.2006","GHA.raw.2007","GHA.raw.2008","GHA.raw.2009","GHA.raw.2010","GHA.raw.2011","GHA.raw.2012","GHA.raw.2013","GHA.raw.2014","GHA.raw.2015","GHA.raw.2016","GHA.raw.2017","GHA.raw.2018","GHA.raw.2019","GHA.raw.2020","GHA.raw.2021","GHA.raw.2022"
31,"AZE","Azerbaijan",-0.0188046052487831,-0.0233795130320344,-0.0362969748369018,-0.0325318828170603,-0.0138756304415937,0.00315249716906041,0.0136562538176561,0.0210768668115031,0.0241405851817078,0.0344437027827897,0.0324123998154222,0.0284080145149566,0.0232912129924918,0.0190426613136625,0.0162604192078564,0.0149067447140769,0.0160030895237349,0.0165884162115004,0.0148017298563683,0.0193584340349167,0.0214219919663883,0.0183841242893306,0.019219416293851,0.0215436291963822
44,"BHS","Bahamas",0.000887314732409994,0.00952501848534082,0.0153801666832825,0.0195945881881214,0.0189585240100172,0.017590766834207,0.013467685873422,0.00733881100498102,-0.00514345146670725,-0.00541890349364982,0.000482661533326878,0.00706722473904331,0.0083383961507244,0.00982672389343109,0.011320451604478,0.0150817462707944,0.0162255485120559,0.0134500766858487,0.0155939321564555,0.0143565972760342,0.0175768754487808,0.0159236492288746,0.0100633977382809,0.0029851676248247
48,"BHR","Bahrain",0.0318343505665877,0.0305510312607489,0.018382301696418,0.00547851457196669,0.0056698969567528,0.00293187458658828,0.00270614954605031,0.00384887391215538,0.012494230263856,0.0262509396705541,0.0382384935704179,0.049367319310768,0.0506188542287591,0.0476453927608742,0.0472491915808537,0.0431930015981921,0.0389897720533039,0.0276229267179078,0.0250470693338407,0.0256834492602449,0.0284516604719487,0.0282974151759643,0.0254258807840899,0.0201853852257339
50,"BGD","Bangladesh",0.0231008645681103,0.0239278111577355,0.025432293430439,0.026270934100646,0.0257842762170339,0.0251639579275733,0.0268513559942656,0.0286219310188758,0.0291600258068168,0.0292081912664541,0.0302790686000434,0.0315742975817566,0.0333491273120996,0.034330849590845,0.0334075579741577,0.031890663980483,0.0311998875667037,0.0304342595470959,0.0290960421897517,0.0281252900878559,0.0304042287305681,0.0297566452781641,0.0297392133238097,0.0289337927372553
52,"BRB","Barbados",0.022241475680765,0.0307954327153952,0.0387936360463865,0.0426598729297618,0.0332375999231211,0.023775864029848,0.0168893125271836,0.00935673369000734,0.00749611182045151,0.0126617757833822,0.0159168890831218,0.0169466361405624,0.0164949714800831,0.0103037349507797,0.00524240945322973,-0.00176705745025012,-0.00650060084328291,-0.00928085290413161,-0.016660999961382,-0.0186751704978461,-0.0147464825288275,-0.0271689424362043,-0.0272571165390427,-0.0198945720788495
112,"BLR","Belarus",-0.0278332283058535,-0.0414698463327674,-0.0401705144543418,-0.028973840067969,-0.0190874916927843,-0.0119195807722358,-0.00799061260381417,-0.00131295801163567,0.00409630131458449,0.0109835675484771,0.0146045210306589,0.0159776135466387,0.022000764738106,0.0251301409818594,0.0269080446351244,0.0280015537839524,0.0243866294805606,0.0204098282564456,0.0145743232265272,0.0112997042294813,0.00497202670334462,-0.00148202714974655,-0.00165956615817036,-0.00119511744634536
56,"BEL","Belgium",0.00610567636559689,0.00478315140957664,0.00365747499859981,0.0023636227849344,0.000227744257939033,-0.000227789888675314,-0.00143557403299899,-0.00159913582175331,-0.00485894463796255,-0.00488457237347095,-0.0111290139768392,-0.0122418327479936,-0.0166945411836817,-0.0201233096667484,-0.0212986704505804,-0.0226052796591623,-0.0209888864392619,-0.0189733141676132,-0.0166462613189605,-0.0121066261853731,-0.0119618012427398,-0.0111725839512906,-0.0101993694823128,-0.0127612458335086
84,"BLZ","Belize",0.00161322566050437,0.000867548438564514,0.0111634464351202,0.021612231447625,0.0343006452307808,0.0335114527708529,0.0325337309138132,0.0268034267431176,0.0300761260783935,0.0279673159704577,0.0285261852738694,0.0286613794979149,0.0338671928239784,0.0320964009074913,0.0374772351450483,0.0285312534240536,0.0284040579400096,0.0282323896689751,0.0278207206231491,0.022978680770144,0.0275035742979106,0.0260951495113333,0.0311589825327911,0.0268278126832711
204,"BEN","Benin",0.0479244704733639,0.0494674559485382,0.0436408928797412,0.0427672027094681,0.0395160442410474,0.0370968582464155,0.0328101935741074,0.0365846721336724,0.0419824365941495,0.0427928170038554,0.044653789521653,0.0495412879848558,0.044333651209786,0.0424823347119729,0.0399198096305828,0.0350904738476541,0.0334562371003244,0.0374564909193245,0.0424771684148586,0.0454407878322742,0.0468636769697608,0.0500265249278915,0.0506377085981022,0.0475112473015433
60,"BMU","Bermuda",0.00317880244863744,0.00085402457322048,0.00403799954223172,0.000128425475694138,0.00459796991861694,0.00979408840021301,0.0138837211322034,0.0226614439951016,0.0346651160025824,0.0354990122138465,0.0153560101025794,0.0103549922068906,-0.00297280824212882,-0.0060633569438964,-0.00870829671153695,-0.0158368682209246,-0.0177612256836398,-0.00909258577789097,0.0161445362636736,0.0417999562708691,0.036401685643151,0.0305023823498274,0.00468666768042802,-0.0227177897989364
64,"BTN","Bhutan",0.0439863673737475,0.0474576757922904,0.0437029219809033,0.0366177418625886,0.0226359075740676,0.00443866547951477,0.0025655749604907,0.00383482826458836,0.00776787248917676,0.0123012921855512,0.014540803836913,0.0194036151303962,0.028823343308759,0.0387887215270135,0.0468828303209476,0.0495222792012,0.0551359266531137,0.0622830109013532,0.0659993988262617,0.0688210320835401,0.06059421325966,0.0473677367373986,0.0316471263412887,NA
68,"BOL","Bolivia",-0.00661668458888032,-0.0136887951675391,-0.0176846631120291,-0.0113175116571598,-0.00184465595301442,0.0112331705625386,0.0163825503857966,0.0187476591731721,0.027715741555961,0.0316505016991351,0.0344751160063674,0.0354460454824685,0.0310697065971772,0.0322666738130726,0.0320882162367784,0.0329965361263405,0.0357319459059771,0.0362490670111479,0.0342697353046724,0.0295592579648343,0.0228651405995244,0.0163411963207227,0.0125460316173887,0.0100963665861136
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,0.155651820786,0.138055552566522,0.104773317967885,0.0664641905396417,0.0522225890444079,0.049524962628313,0.0426798584472314,0.0451278607636294,0.0460568180461405,0.0420916947715824,0.032935917895198,0.022854549627654,0.0102097460153201,0.00765903143161539,0.0047069747558548,0.0050792901547867,0.00188696135220057,-0.000349039796425263,0.000786128274560038,-0.000868680024384781
72,"BWA","Botswana",0.0106196461752113,0.0117837456380407,0.0204005003200858,0.0260165726398751,-0.00519652237490411,-0.0284665665412852,-0.0361806184700011,-0.0285444369439153,-0.0292833271151448,0.00232617082120079,-0.00794859456305841,0.0293386478964683,0.0853916100220791,0.102941169083141,0.073172237222678,0.0354384890237709,-0.00225309702196953,-0.0292035254334612,-0.0467556698175626,-0.0358831739117889,-0.0730959158517932,-0.0542610809077433,0.0118174694073041,0.0446062886741398
76,"BRA","Brazil",0.0249894719421355,0.0247934055838974,0.025190863350794,0.0256948609825496,0.0258861061898985,0.0274458783116545,0.0280448922841674,0.0257318776882558,0.0245853943283458,0.0236005981104002,0.0197870854980924,0.0196832297847058,0.0193884349437041,0.0202520849310404,0.0215963497822333,0.0250504721726554,0.0253289472662546,0.0217093449335932,0.0187456193035296,0.0137346361934381,0.006040989809315,0.00152634766261528,0.000537996270439489,0.000328420232606152
92,"VGB","British Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,"BRN","Brunei Darussalam",0.00330015041392584,-0.00130647826128638,0.00516934254722079,0.00428065812869449,0.00883975144089932,0.00680209006119226,0.00488934839426536,0.0148894314645915,0.0267680586987276,0.0410867608740584,0.0447955289243052,0.043412373209724,0.0478672936253621,0.0409676694551304,0.0283391868776683,0.0161906755288641,-0.00772315386381399,-0.0120724070909935,-0.0119633856041561,-0.00234279496210211,0.0019920062365113,0.00676556383657356,0.0177468957357079,0.0255609435858588
100,"BGR","Bulgaria",-0.0117557058477724,-0.0107397608685247,-0.00867054317434628,-0.0150804635223027,-0.0118446669707248,-0.00979533640755076,-0.00794770070765352,-0.00236115343373832,0.00776465759123601,0.0151359394927912,0.00750280662866043,0.000914463797002663,0.0029807549830243,-0.00369525678286875,-0.0111072946919167,-0.0150853759082686,-0.0142457738141212,-0.0144813563425119,-0.00690772034621927,-0.00358578801011988,-0.00874077687558317,-0.0169361563628749,-0.0104370862941883,-0.00395187288661347
854,"BFA","Burkina Faso",0.0298879547403481,0.0315749269042356,0.0303821798538724,0.029662299812764,0.0363656325840893,0.0413739407833109,0.0447743851186033,0.0464573329433555,0.0479265077833853,0.0476419822335603,0.0446881394634446,0.0437785222655074,0.0372066214848157,0.0293489186138933,0.0297864834796335,0.0299166166869516,0.031045804968471,0.0315994721092487,0.0320688629430359,0.032431124415774,0.0326212767434833,0.0330357115123203,0.033122392471375,0.0321837371651001
108,"BDI","Burundi",0.00613498342995578,0.00581587385047766,0.00635190784791662,0.00671346457845479,0.00714116676198118,0.00842681011078428,0.0120547161225255,0.0173746635013163,0.0240279887477355,0.0296189347519946,0.0325766813917898,0.0389606779488865,0.0444109481164576,0.0463007643121482,0.0505320989342382,0.051869762026225,0.0497066881546087,0.0497019798189842,0.0519267049421441,0.052249405220679,0.0460168896505446,0.0412745771996916,0.0382320439232744,0.0323839289682102
132,"CPV","Cabo Verde",0.0426442365768813,0.0476181607254678,0.051279086134072,0.0597918146497642,0.062556130610139,0.0587190216578319,0.0584708776889087,0.0543462799581946,0.0482133718170032,0.0377661794218509,0.0349272395200477,0.0319152137059533,0.0341345946217908,0.0279004391276361,0.0199692772136255,0.0120855414159333,0.00579541269034167,0.00325889418250225,0.000842876638470713,-0.00315557067590511,-0.00135756047705995,0.000712541894700491,0.0113018047110207,0.0139773032730228
116,"KHM","Cambodia",NA,NA,NA,0.0225235840426274,0.0227201321521706,0.0150859516607669,0.0183346670226725,0.0234657034727133,0.0278218147236378,0.0311788079112028,0.0374869256273755,0.0385834562229719,0.0385724594183618,0.0344817902696923,0.0306876269965124,0.024668358730112,0.0220673928214912,0.0239801568849665,0.0290913375944204,0.0343184169287014,0.043556852880487,0.0501695028637759,0.0552619192920356,0.0544673225424892
120,"CMR","Cameroon",0.0156001517535169,0.0226465298943446,0.0246843110351096,0.0221634562671305,0.0193524392371636,0.0134443408803457,0.0103059584003551,0.00724353232215602,0.00501204613444628,0.00363701781930059,0.00366278589020608,0.00630991902003375,0.00540007360845385,0.00295600715722455,0.00604008321525384,0.00891953291239966,0.0176095115356081,0.0223984596099787,0.0245741221475313,0.0249992723056887,0.0264442295552298,0.0265585742926164,0.0231276612292457,0.016042184308052
124,"CAN","Canada",0.0200213051562514,0.0220322640633552,0.0200428806932058,0.0183470484442012,0.0162325662334046,0.0142099988360902,0.0113804563288316,0.00883513062549657,0.00845172329984623,0.00585455419914527,0.000591421779940315,-0.00137139215433713,-0.00307495345663222,-0.00369110206141232,-0.00265033101071044,-0.00118500286972176,-6.28706926516139e-05,-0.000508326064037723,0.00267457617082956,0.00531729593399821,0.00398969720559905,-0.0010091866595103,-0.00385414933195425,-0.00562420569156896
136,"CYM","Cayman Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"CAF","Central African Republic",0.0243793618883488,0.0295633670757429,0.0226049982105756,0.00876839111732886,0.0101356529189378,0.00187350571370071,-0.00386129349355446,-0.00290507854477462,-0.000936098875314983,0.00998934993962397,0.0011863073694931,0.00889670115636765,0.00915428756905046,-0.00781110461642787,-0.00486588581946705,-0.0105053112850154,-0.0102249071057646,-0.00477305737424585,-0.00321781107519892,0.00482871702862764,-0.00437366801514148,-0.0029193357354306,0.00316138852230385,0.00114466404071378
148,"TCD","Chad",0.0715402628852382,0.0569313621330345,0.0510785576401562,0.0472758321752687,0.0443598856884959,0.0426659273747299,0.0410100239815638,0.0435229666210608,0.0454971041452057,0.0450980541645112,0.0460221678318888,0.0509372397935828,0.0473224128160545,0.0455813662746258,0.0446146485730323,0.045266446601854,0.0489451855503855,0.0518913455150773,0.0543554285377665,0.0552859271192683,0.0544213624608265,0.0544176343735365,0.053502295749307,0.0525273329255771
152,"CHL","Chile",0.0639972598927665,0.0647239700204374,0.0538720180054135,0.0419266462465804,0.0283585005021567,0.0189665164125237,0.0114594624248141,0.0093401822555641,0.0150667558879933,0.0202758838208956,0.0239214119562117,0.0265158123664464,0.0282348388481197,0.0292877907248423,0.0267205725250357,0.0223421906140864,0.0188453025365145,0.0164696629622973,0.0169751516548238,0.0175158054467428,0.0163595027197649,0.00936085266732989,0.0112454423915895,0.0118744932498713
156,"CHN","China",0.0344483632143653,0.0305449175543882,0.026350602071844,0.0248492085500531,0.0301120899012728,0.037713168184542,0.0513728480820823,0.0666040094353915,0.0778284861931373,0.0824647540575312,0.0841473708600864,0.0831535129264027,0.0794147530703337,0.0718824734621559,0.0654035789233356,0.0564482512215301,0.0469640877938666,0.0372690188462794,0.0284087794005397,0.021169361272962,0.0149616910281216,0.0117432344797777,0.0140656991780719,0.016552319958832
170,"COL","Colombia",0.00951578868437553,0.00572188772209947,0.00179899219557811,5.67507983553206e-05,0.000390544704852891,0.00193457414983955,0.0031454715814192,0.00487792614277405,0.00922140729464571,0.0164418389973773,0.0186177775684651,0.022217990283365,0.0235558981326511,0.0229682469913703,0.0240373730330961,0.0248020247765612,0.0239519661856058,0.0230471193907733,0.0188180715421813,0.0149943548900109,0.0150354854031505,0.0144579770665503,0.0137358083103776,0.0126309647547422
174,"COM","Comoros",0.0263695006728537,0.0250511880458233,0.0243428381006583,0.0237698934468054,0.0249915795492717,0.0258960209008809,0.0263885132330564,0.0289679489790851,0.0221414043147941,0.0197570628685537,0.0205981101893222,0.0216965601665535,0.0224025236094882,0.0236540221454227,0.0275749288548424,0.0300339769530484,0.032587408967226,0.0393955567718325,0.0388124150181015,0.0387385531374367,0.0389387145937266,0.0436073539132775,0.0461680434471197,0.0461159965901752
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.0188200458986134,0.0118693466367017,0.00670142339249158,0.00618549534233281,0.00767047670929744,0.014390055837834,0.0141879258622701,0.0133640336249401,0.0185376740156653,0.0244711945403417,0.0259872329164605,0.0232385634664574,0.0191672636013134,0.0153540706663116,0.014505596892205,0.0132372218910761,0.00841533434057595,0.00590271656253871,0.00943053212344469,0.0142024134003529,0.0153986688703194,0.0101667535352712,0.00788385347780518,0.0056013076519783
384,"CIV","Cote d'Ivoire",0.0422161420408744,0.0423709479028787,0.0418258721572418,0.0376622462760734,0.0283132874913374,0.0188140644235364,0.0206924805450033,0.0232160410406761,0.0242780903253166,0.0214652348469411,0.0114310655282945,0.00600069468916664,0.00738627251253043,0.0159463559148461,0.0196335474849276,0.0234761346300278,0.0309758826656363,0.0423636810353016,0.0481058668855785,0.0459546422219879,0.0366812173281446,0.027982190125037,0.0211012771181747,0.0181726185024451
191,"HRV","Croatia",NA,NA,NA,NA,NA,0.0273693302763733,0.0267525126752168,0.0262302991872672,0.0294413364632458,0.0262312274669694,0.018194373007516,0.00725675288073324,-0.000907948060779606,-0.00712036762050582,-0.00976899567924108,-0.00583137380305073,-0.00164173231924205,-0.00843213799496973,-0.0105420371659609,-0.0159344290470779,-0.0148215978206518,-0.0126443212897036,-0.0079382090254625,-0.00671191985579622
192,"CUB","Cuba",-0.00160645755036113,0.00382169449440695,0.012691581612692,0.0124889451061376,0.00759248859855144,0.00324829071354094,-8.00625604290762e-05,-4.42281002760549e-06,0.00115613331725029,0.00346192669930789,0.00537814151579319,0.0141861586751182,0.0152804949202348,0.0157856183634026,0.013892109941005,0.00932801890194823,0.00551818188522302,0.0013550120446888,-0.00839660220561178,-0.0167494600820429,-0.0235333507553331,-0.0243517252589193,-0.0278077287110564,-0.0233016696195732
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219701905178828,0.0033282568241737,0.0019219969930595,0.0085442249890959,0.00894757442288752,0.0178186974000438,0.0269039252373817,0.0249103775451149,0.0167920427802177,0.000683013890414808,-0.0288424809271244,-0.034937847551301,-0.0221310580465228,NA
196,"CYP","Cyprus",0.0364769681375068,0.031751290138736,0.0275530417728225,0.0261886468229606,0.0269707005458104,0.0285336848512554,0.0267544190122881,0.0265536301658631,0.0259142228561198,0.0260375308187808,0.024147175405665,0.0217290958190755,0.0148033641587573,0.00464893126301957,-0.00309179689240256,-0.00541985317666037,-0.00573366281177708,-0.00655040903431567,-0.00434105158111357,-0.00289095881558101,-0.000805769159130858,0.00085878839753506,0.00532659224171317,0.00702209880702975
203,"CZE","Czech Republic",-0.0306483599189105,-0.0219252206345415,-0.0165190377350217,-0.0125440912859545,-0.00770880029469523,-0.00494791720667564,-0.00345404112140746,0.000626742189466567,0.00429621096398081,0.00342363829363501,-0.00506161638887193,-0.00693721527140667,-0.00859171027808603,-0.0125138122690064,-0.0157948796587692,-0.0179766568464135,-0.0188962078768926,-0.0168646094085978,-0.0118750055605421,-0.00835320615609603,-0.00980125953274003,-0.0131833979462618,-0.0125124456548402,-0.0110686342279054
180,"COD","Dem. Rep. Congo",-0.00329582623486964,-0.0028593068165447,-0.00349915309672889,-0.00416240298727461,0.00411446192898257,0.018242180103883,0.0330280877886602,0.0402627717977033,0.0405207729210759,0.0407922897422563,0.0336983727932614,0.025746051293652,0.0155333045250192,0.0161203662295277,0.0218701960153151,0.0296006752448776,0.0346343961660667,0.0385584286461138,0.0393589668690255,0.037130483984356,0.0328579537294647,0.0285430364824406,0.0216251892244719,0.0182533284087982
208,"DNK","Denmark",0.00757851631933204,-0.00571437600125801,-0.00843152207394182,-0.015553336956443,-0.0163125396978276,-0.0182771279291891,-0.0237953449358808,-0.0116336256427289,-0.00760427272500075,-0.00797170792002633,-0.0111016994858706,-0.0156736591638303,-0.0219626597215942,-0.030401159193693,-0.0280307077041139,-0.0345549840683393,-0.0417808578646361,-0.0367624382364474,-0.034047053773839,-0.0307867751584467,-0.0310433376846159,-0.0299279548224105,-0.028299296256406,-0.0286235790481424
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00682387646878646
212,"DMA","Dominica",0.0148920472320195,0.0215288621736276,0.027968990639768,0.0259513014813482,0.0278839654291885,0.0370718854221006,0.0468661431189046,0.0461984956308721,0.0525531317565635,0.0498848335302378,0.0470798252409641,0.044139366941564,0.0360681690630151,0.0232443581032646,0.0108575880076662,0.00653530524985824,0.00590896821297293,2.78726663585083e-05,-0.00154828358506011,-0.00219965916955795,0.00270718162915107,0.0027930464920316,-0.000436919600328475,-0.000949592045922432
214,"DOM","Dominican Republic",0.0585305481854523,0.0538965381711711,0.048578944935008,0.0444790128819437,0.0383778161986559,0.0231357621897539,0.0155076463394856,0.0131403378857351,0.0146165399483444,0.0165215492327038,0.0148411046300629,0.0151684993801269,0.0163242973912323,0.0205438381558023,0.0241707456973224,0.0208312635426837,0.019061902749111,0.0197468861120185,0.0209895147875254,0.0244793960786658,0.0283743210466434,0.0249871761600422,0.0220966164563818,0.0175591589646318
218,"ECU","Ecuador",0.0288761337235284,0.0162194702875367,0.00728256482401868,0.00805553378372781,0.0148167822108498,0.0103588542531305,0.0177500184245971,0.0266504319760186,0.0311195147850283,0.0318456587123062,0.03277353120716,0.0293374490560938,0.0297352630192069,0.0267834176010207,0.0258793913468971,0.0287368682751756,0.0269310153283453,0.0206955244460409,0.0167829632478187,0.00624271470776305,0.000983227725823044,-0.00648297372682784,-0.00597652649144995,-0.00573330403191834
818,"EGY","Egypt",0.0460091158415745,0.0482620387808681,0.0450425381787622,0.0395948130100134,0.0419301999872395,0.0390649429678707,0.0418794645234093,0.0425025614355421,0.0444457168522607,0.0473016693687509,0.0487384377368918,0.049382578575756,0.0442582873187909,0.0349311673379613,0.026959325373952,0.0200756252578984,0.0150539792578785,0.0139636488363657,0.0168720501627948,0.0176105865345921,0.0197883101343028,0.013911891517574,0.0141708940882632,0.0145841517970142
222,"SLV","El Salvador",0.0433302563273894,0.0321952368871425,0.0268702826533438,0.0219210252780768,0.0192728697050253,0.0180409061755882,0.0170403543499136,0.0156714021075184,0.0188428876692499,0.0176671667228245,0.0140433078278348,0.00632791550354828,0.000225404739573998,-0.00361610361999887,-0.00980830385361231,-0.0138927715402651,-0.0133157294455226,-0.0107222339886438,-0.00990753420960155,-0.0088968164327623,-0.00363691199960525,-0.00248412076220739,0.00296177271821363,0.00950397815633197
226,"GNQ","Equatorial Guinea",0.47541071857526,0.376763769533077,0.319275280663219,0.248712553259514,0.185415045200112,0.156749372576738,0.112160499686218,0.088356037266321,0.0782817193488976,0.0733542608762969,0.0577908703036065,0.0534185224875459,0.0487344390071145,0.0299824485606157,0.0135643590464178,0.0134643804488286,0.00879667678787466,0.00645996898461476,0.0039252369904399,-0.00314241185308914,-0.00626976950100943,-0.00659263544134278,-0.00572637830133033,-0.00798685787265076
232,"ERI","Eritrea",NA,NA,NA,NA,0.0212668228562618,0.015344868560047,0.00926006030250015,0.00468081692600153,0.00761067892479494,0.00621717300320901,0.00673594857460147,0.00788659125644586,0.00862752980878079,0.00809187550456447,0.00931545920689536,0.0113200071115611,0.0137072255193764,0.0121673023628288,0.0128852590450264,0.0121610825166658,0.0116277111228362,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,-0.00981681666063106,-0.00551164908937418,-0.000203736378487045,0.0142861075817222,0.018028521670131,0.00847653994187403,0.0104093329017885,0.0116068503737308,0.00760715822155111,0.0125315194703983,0.0147574583787469,0.00753997492799563,0.00104018017010366,0.00799359659418819,0.00725655523637103,-0.0198694686913011,-0.041763086020465,-0.0534272723181402,-0.0630805532689144
748,"SWZ","Eswatini",0.0130567288222585,0.0147170073524252,0.0120095841261767,0.011125459979543,0.00149240803932105,0.00105875893932272,0.00102973651513683,-0.00632755946180563,-0.00420103261961868,-0.0042244738334879,-0.0020514504203738,-0.00477351280699034,-0.0123487603030186,-0.0127273270234138,-0.0076628111869651,-0.0139779960632811,-0.0163224036255899,-0.0152912014773644,-0.0121500662096068,-0.00774185930467219,-0.00319359457860935,-0.0038330053845822,-0.00576032131191051,-0.000553316047644045
