"code","iso","country","LUF.raw.1999","LUF.raw.2000","LUF.raw.2001","LUF.raw.2002","LUF.raw.2003","LUF.raw.2004","LUF.raw.2005","LUF.raw.2006","LUF.raw.2007","LUF.raw.2008","LUF.raw.2009","LUF.raw.2010","LUF.raw.2011","LUF.raw.2012","LUF.raw.2013","LUF.raw.2014","LUF.raw.2015","LUF.raw.2016","LUF.raw.2017","LUF.raw.2018","LUF.raw.2019","LUF.raw.2020","LUF.raw.2021","LUF.raw.2022"
31,"AZE","Azerbaijan",0.0208459231473415,0.0213760807180828,0.0215194893614649,0.0215629086002976,0.0212863444153865,0.0208092622911385,0.0201254814844649,0.019067910130802,0.0178293065449858,0.0171577716965817,0.0164300999121168,0.0159773941764995,0.0157653427009938,0.0159798972811773,0.0161192143111438,0.0163696114248471,0.0173632380813198,0.0195623214412804,0.0207666421203375,0.0222128012205652,0.0237860410198157,0.0254169870092133,0.0270462000799879,0.028356998981105
44,"BHS","Bahamas",-0.000163098481454364,-0.000126528052336945,-0.000160443202772572,-0.000203169050652328,-0.000303184547666524,-0.000483421646067005,-0.000696729033504361,-0.000912128458691007,-0.00104670281006369,-0.000700752183022228,-0.000661566706718195,-0.000621335211539516,-0.000564166256890613,-0.000499353318157762,-0.000413257918475389,-0.00032704182430748,-0.000263154209963738,-0.000185547655764066,-0.000186794832114605,-0.000588063765026748,-0.000808290969634837,-0.000865218535312667,-0.000910076652436894,-0.000925606009575864
48,"BHR","Bahrain",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
50,"BGD","Bangladesh",0.0252100582026514,0.0225026656526905,0.0234932831255041,0.0249451889048171,0.0247889506631171,0.0254552496958143,0.0249287235458506,0.0220929213524735,0.0196291896597808,0.0172865419745141,0.0152767225610256,0.0133773419917447,0.0124052874159755,0.0127339206115976,0.013324078382173,0.0143922039812613,0.0175927888328116,0.019683291024801,0.0220923103578983,0.024298252731134,0.0278581842788116,0.0325709114161003,0.0366528905864939,0.0392314262702052
52,"BRB","Barbados",0.00438263870182581,0.00342532284260973,-0.000565049848610466,-0.00343232759279912,-0.00883765982227527,-0.0121322273280165,-0.0149014385695537,-0.0165685691146276,-0.0191463171843216,-0.0182683884939186,-0.0208951698149383,-0.0264452668816618,-0.0309539910868965,-0.0385307958750823,-0.0457386838199605,-0.056946284122978,-0.0719994922799684,-0.0852314653877185,-0.0993833956870079,-0.11681588399166,-0.12958554358691,-0.141500623659056,-0.153602497069585,-0.163565586755622
112,"BLR","Belarus",0.00919358930993367,0.00873289847190155,0.00819961811469259,0.0075971717162575,0.00688136614084381,0.00591128160670317,0.00525398053711361,0.0045541203861925,0.00393641299097719,0.00317830415750605,0.00226749963534505,0.00198056369719952,0.00202992285582202,0.002250459930146,0.00279325262710686,0.00314292821868218,0.00350645041239143,0.00402704273883867,0.00443331822526555,0.00479414021101369,0.00508644843791518,0.00523646668825472,0.00551219863850605,0.00564812116038192
56,"BEL","Belgium",0.0117441085869268,0.0143303363548118,0.0139847777809737,0.0142394518814181,0.012596531562381,0.0143851351762696,0.0148576497629415,0.0144933215695981,0.0141819434607537,0.0138935122701916,0.012483236445548,0.0118990920165556,0.0116166445242418,0.0121341356352469,0.0118775563478601,0.0115188308153766,0.0136869194431713,0.0148506923024783,0.016816139602096,0.0190458292743571,0.0211844368982824,0.0236311626445065,0.0264385332226522,0.0283427181777045
84,"BLZ","Belize",0.0318516954375375,0.0311133458965139,0.0302926602276223,0.0296379042812084,0.0287762042387622,0.0280638842592893,0.0273197713290335,0.026969266446671,0.0265002592957673,0.0259362994340217,0.0258317969618702,0.0258448676300563,0.0256217930301001,0.0245566488407191,0.0244939711095778,0.0256168330223972,0.0278245324509561,0.0291705807385531,0.0307053119107242,0.0328053302706458,0.0339063332199408,0.0349100082434376,0.036124658242466,0.0368372506730662
204,"BEN","Benin",1.34531746823537,1.44232363150063,1.536370961337,1.61894717841987,1.65443999313017,1.65350629200871,1.582996098823,1.48801709654768,1.4270083103121,1.3770063583489,1.31448236364332,1.26067866067175,1.22245451478455,1.21313684850671,1.19662061973007,1.17651210141335,1.17339655226121,1.16303331751253,1.10612304955417,1.0523564424912,1.01236756018628,0.97568905300662,0.922827093433557,0.843973074023817
60,"BMU","Bermuda",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
64,"BTN","Bhutan",0.0259027801260805,0.0230369893833113,0.021384378365051,0.0209827494980773,0.0230850847611938,0.0216221588045652,0.0209476482601253,0.0203474441030336,0.0203393215808452,0.0206982479697324,0.0208571726512445,0.0210263239388724,0.0210498479762957,0.0202456708903621,0.0169988703553228,0.0148563063344131,0.0135284303412188,0.0125190245105857,0.0111285851930438,0.00921727610811649,0.00796112852556644,0.00623072326912321,0.00523286620545234,0.00440090004710742
68,"BOL","Bolivia",0.0133862523832528,0.014039958866926,0.0145963027604962,0.0149711983455672,0.0161777180668216,0.0161412679999167,0.0160722142595069,0.0160403372742039,0.015797925333933,0.0152791782322292,0.0147957297401934,0.0145009186400693,0.0142218232370735,0.013874198051194,0.0126629477582142,0.0118346507901802,0.0113405457819416,0.0107436498851978,0.0103530020698328,0.00978862845145796,0.00939154152367718,0.00905554845988563,0.00863563890386415,0.00829661283015877
70,"BIH","Bosnia and Herzegovina",-0.00554517873730217,-0.00587812113997391,-0.00519878225978675,-0.00388066890266378,-0.00274735608586282,-0.00208177454859983,-0.00160426517095143,-0.00128158793330727,-0.00148914736457898,-0.00163666431088406,-0.00177436180434047,-0.0018277737462745,-0.00170459176594349,-0.00186974421062631,-0.00200746008396638,-0.001704453916816,-0.00114518622164934,-0.000402749200836048,0.000182544409601978,0.000853538822604672,0.00141177264931511,0.00208802830401726,0.00276417367941741,0.0032200039842815
72,"BWA","Botswana",3.73393881039028,3.96133869128579,4.17624372333103,4.20001325380324,4.16315891671698,4.15204464112653,4.0966877386546,4.06313223871791,4.14639198063839,4.20584314192917,4.12530789945749,4.19868134304735,4.20283988443314,4.2690977885585,4.40840471958082,4.43596091378529,4.45960788684019,4.47457731413139,4.38925812698258,4.28159924589697,4.20243977051188,4.08073004199334,4.02038553325374,3.94398059590013
76,"BRA","Brazil",0.0281828698428085,0.0293130930003722,0.0302090527198255,0.0311343439400879,0.0328391166086208,0.0336809825450592,0.0341065167950053,0.0343366487949467,0.0343028625430033,0.0338843309921859,0.0332564545314417,0.0324987983079706,0.0316396449844063,0.0305986280706962,0.02870113217552,0.0272215037269462,0.0260986087221548,0.0251438967042254,0.0241211027010204,0.0229792099778699,0.0223002857779092,0.0217344464273819,0.0212545673705083,0.0207843207534804
92,"VGB","British Virgin Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
96,"BRN","Brunei Darussalam",0.0238798204011316,0.0238295448606095,0.0239016010850476,0.0238139246031824,0.0239432704866919,0.0234769700397197,0.0234774314948874,0.0232714379080211,0.0232561637419698,0.0223263777245484,0.0236088308538931,0.0242337103692493,0.0251205349105568,0.0256820566313863,0.0247408034530473,0.026211761018402,0.0262714502443455,0.0260816768066243,0.0261407430680913,0.0250965623145943,0.0236954921343893,0.0230534003412775,0.021796696410291,0.0206969333818432
100,"BGR","Bulgaria",0.000997017462880327,-0.000378030783893543,-0.00244338136015096,-0.00417745999883109,-0.00581488716381167,-0.00807060756281601,-0.010596697726665,-0.0137803271586161,-0.0150927558498127,-0.0165242888773631,-0.0171762717332721,-0.0170956491661225,-0.0163599955360561,-0.0157551197243598,-0.0155273510868828,-0.0146167427680565,-0.0138356935749629,-0.0128561096135364,-0.0117780387623804,-0.0107391726336881,-0.0102194076010085,-0.010099072768699,-0.0102775330430594,-0.01042696600635
854,"BFA","Burkina Faso",1047.19324719227,1145.58691658098,1245.17376479268,1352.65867873228,1405.02476851242,1452.62548338092,1451.09428004363,1478.7534754185,1641.2100388919,1744.14878002753,1859.41770853562,1824.01587998638,1788.5378949912,1745.03623200969,1713.58013315325,1678.64102382921,1658.99862483411,1565.00129273584,1332.32665100498,1184.33008625742,1030.93246966145,918.69144804038,813.853108229541,717.098086995235
108,"BDI","Burundi",0.0496292484810208,0.0490355219736945,0.0493588255691791,0.0500414134314928,0.0507912606169449,0.0491460080756012,0.0464271731669851,0.0431699456622773,0.0414346505822909,0.0403736750790314,0.0403887806007764,0.0427083527188471,0.046976491711888,0.0524539129021333,0.0571149317509672,0.0617207984091288,0.0660704163593118,0.0691575307025931,0.0695708995517906,0.0684434143227123,0.0664564135488059,0.0615742862057371,0.054125492209947,0.0459537911020727
132,"CPV","Cabo Verde",0.039571979161467,0.0444975177012192,0.0463634783748563,0.0474176465490197,0.0506598362248323,0.0488420186646608,0.0502481295993323,0.0446535677931426,0.0482991635576508,0.05110474499755,0.0517189847210783,0.0484203513949955,0.0644271065686694,0.0744209528812101,0.0713314930825991,0.0686022765813006,0.0624382979503266,0.0587229776766612,0.0467270418868906,0.0380264192084811,0.030687084565999,0.0210020182225833,-0.00748044376815749,-0.0269236211788678
116,"KHM","Cambodia",0.0286818341371818,0.0267679454196574,0.026088224415838,0.0260761842759297,0.0268091549992677,0.0279041935936796,0.0282359094989329,0.0280705083368762,0.0275617323660971,0.0270005509412231,0.0266544118217378,0.0256849622146113,0.0252558480238613,0.0257941067413796,0.0268544375703633,0.029449584714293,0.0324482671633713,0.0353072618084838,0.038376719762771,0.0409366628407443,0.0421206584527311,0.0432058653059536,0.0437057272756261,0.0423678729546484
120,"CMR","Cameroon",0.0087903975737122,0.00900734762009769,0.00910179758821814,0.00926963509538199,0.00952693658322528,0.00961438489413959,0.00957723981180935,0.00953876194937438,0.00949392572033436,0.0096580180105829,0.0103486438519326,0.0108040116817997,0.0111396366149641,0.011351321927589,0.0113569158770585,0.0113629512395718,0.0113958638812665,0.0114091621771323,0.0114374467758243,0.0109766577570897,0.0100488067627512,0.00943417811609996,0.0090053300092022,0.00866754809198248
124,"CAN","Canada",0.00354346372116853,0.00357962642723103,0.00370139061955321,0.00377315503870523,0.00382738097062408,0.0038604750278882,0.00387956108798764,0.00383509467512681,0.00375362381842654,0.00363987399923584,0.00349433603893361,0.00328601974267009,0.00303685726846726,0.00281888048799332,0.00264084674023345,0.00251483964964409,0.00240347329833273,0.00230720979049384,0.0022702853633056,0.00223644947952671,0.0022377738003855,0.00223972838018296,0.00220343774680552,0.00218128452781249
136,"CYM","Cayman Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
140,"CAF","Central African Republic",0.00213464154744656,0.00216268757405326,0.00217861457882958,0.00219330373618237,0.0022300232566831,0.00224525596682405,0.00223971925250462,0.0022008156616599,0.00215665815961703,0.00219040124212935,0.00215747984538318,0.00211282341636579,0.00206304980756761,0.00200812944141449,0.00192972110850302,0.0018595062825366,0.00179881906778095,0.00176358205832152,0.00174879586576931,0.00163124187291939,0.00158230863046051,0.00155913745508847,0.00151675772092361,0.00148744323150962
148,"TCD","Chad",0.234189566787103,0.264662400223406,0.284723191914251,0.304322694012081,0.33493678173769,0.363663921997844,0.382467940982571,0.38702280312895,0.394378965257928,0.413367547770696,0.436790364426292,0.45035167040279,0.494592668808582,0.553078978979221,0.598784592707575,0.633196897689495,0.664924775039179,0.694804662373529,0.729297475444796,0.753946602286217,0.763001154245253,0.766345295147211,0.75012418193159,0.718406647531556
152,"CHL","Chile",0.00240086811771324,0.00274219055169383,0.00323778279767484,0.00361790508355959,0.00397970838335386,0.0043042240072191,0.00469559705966574,0.00504503825753952,0.00532411641284602,0.00583779587925298,0.00631382862292274,0.00656918245959121,0.00659230266772662,0.00680029208797528,0.0067836448542191,0.00689143108597282,0.00692455014613798,0.00694211811015706,0.0068655423546535,0.00663944355059569,0.00635921226612224,0.00597857768946535,0.0056158175647555,0.00515386806802314
156,"CHN","China",0.0253154994254116,0.022726872410939,0.0208792669470406,0.0187104139782381,0.0166090627896435,0.01453503128087,0.0122441327784892,0.00981313806826165,0.00720897540981738,0.00490566107472395,0.00321266115858186,0.00198159412696555,0.00120739089631307,0.000284024621253763,-0.000856635423604851,-0.00136224416487288,-0.00121195568305593,-0.00161620459093817,-0.00121378961247038,-7.72127959188942e-05,0.000932658619348688,0.00242292723687292,0.00393803930175709,0.00604173974807823
170,"COL","Colombia",0.0105310780254673,0.0108383124749508,0.0107971692925677,0.0112038015462775,0.0124929431475372,0.0126746546394107,0.0117448973118943,0.0111936973060002,0.0102210714233539,0.00913479191134759,0.00830740535639741,0.00797603405301702,0.00907283242628695,0.0117241029571048,0.0112442228372422,0.0112390319377709,0.0115411950813769,0.0114629033815331,0.0114031530185876,0.0115209825695776,0.0117351700676525,0.0119794509569846,0.0109976230863549,0.00801542200158113
174,"COM","Comoros",0.00811433349183758,0.00875515099347663,0.00889007424855872,0.00901013691678153,0.00814314853221106,0.00726401796081654,0.00641633021649621,0.00557244823222522,0.00432452138938401,0.00330204052279817,0.00255574909979206,0.0017600734094792,0.00133808711067645,0.00115667921499187,0.000980345666039719,0.000946456278933808,0.000828840170742703,0.000673347688727345,0.000578837980835727,0.000483875206271569,0.000364718671393832,0.000172346562233806,-5.40961607011474e-05,-0.000386556485010208
184,"COK","Cook Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
188,"CRI","Costa Rica",0.00719263467379281,0.00696618993697015,0.0070722850906424,0.00753451937748185,0.00696826552173103,0.00520891560654127,0.00452196883782999,0.00394923853338919,0.00379460902929321,0.00418858934989045,0.00487455606805298,0.0042709853831275,0.00326532243054681,0.00256949590447504,0.00261788668061457,0.00334806179359393,0.00389841323677825,0.00404617614467281,0.0041582858123815,0.00365124074296756,0.00288498478812977,0.00288446042987439,0.00313481028501829,0.00291403049006181
384,"CIV","Cote d'Ivoire",0.0866529020285407,0.0849810811451946,0.0818594994406321,0.0774572187177049,0.0733196673300816,0.0687262198871493,0.0658014924966258,0.0628221334906973,0.0592746630039408,0.0555549075253952,0.0520487414863314,0.0491271091783828,0.0470554937935274,0.0465390494154765,0.0453419406200844,0.044634249866149,0.0435864942023963,0.0425199208636093,0.042183098851401,0.0419590859884318,0.0417355420275986,0.0415162978418681,0.0411987936122262,0.0397242606336856
191,"HRV","Croatia",-0.00212550836987042,-0.00532946138350805,-0.0107846222552034,-0.0148714304440369,-0.0187822101204993,-0.022929976759125,-0.0251572784562795,-0.0270811341644265,-0.0292204366754696,-0.0319833438767202,-0.0313373098928725,-0.030074889784318,-0.0284721572621144,-0.0240105764234906,-0.0211401291733604,-0.018631197931158,-0.0161222064086591,-0.0140396276565823,-0.0131672311128218,-0.0119460728671922,-0.0109932322678096,-0.0101067602748264,-0.00930495698157527,-0.0112835572456215
192,"CUB","Cuba",0.0323460264747965,0.0301195878729393,0.0259886995324838,0.0225595516032277,0.0195992315060788,0.017713068568851,0.0161559707051612,0.012069909517957,0.00948548951465858,0.0064170396918218,0.00365664230950593,-0.0012086751263488,-0.00542639763275288,-0.0078496193754929,-0.0102399242673215,-0.0134268321623198,-0.0161876524136077,-0.0166297908249159,-0.0173411446602262,-0.0175789978091777,-0.0173183188624084,-0.0168937158234341,-0.0155739873952674,-0.0150850322169836
531,"CUW","Curacao",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
196,"CYP","Cyprus",-0.129214732158691,-0.124397131452938,-0.12076449690372,-0.109692076356231,-0.0999015225637453,-0.086446473209443,-0.0788368416628079,-0.0716525426565403,-0.0680166740947656,-0.0616933410981188,-0.061167634390241,-0.0613269394532343,-0.0613301734657913,-0.0699587585243691,-0.0777554836863393,-0.0797512287687406,-0.0825337971284372,-0.0795879710237332,-0.0767632407225527,-0.0758113630266073,-0.0707170745798656,-0.0620290795128331,-0.0539490788065178,-0.0450636891952651
203,"CZE","Czech Republic",-0.0363136306917462,-0.0359118583344265,-0.0358329296308732,-0.0359688652616223,-0.0364164477480853,-0.0372323668277115,-0.0382123562686045,-0.0392572466965102,-0.0403111215239866,-0.0414761436035204,-0.0426901794286375,-0.0437968306650653,-0.0447561472642279,-0.0470184952016415,-0.0489081451868771,-0.0505315659232307,-0.0515506767544869,-0.0522031003792618,-0.0525582299843537,-0.0525577343753747,-0.0517668812154684,-0.0506501473099726,-0.0492827581721497,-0.0462767549091142
180,"COD","Dem. Rep. Congo",0.00960007441754075,0.00990680967448196,0.0101401923142566,0.01036607247133,0.0105400646034586,0.0106147717197934,0.0106657853049331,0.0107208295991491,0.0106829297306073,0.0112602551390891,0.0124803282474932,0.014192666655827,0.0164266000116156,0.0187242996287091,0.0211658046347603,0.0233750377626732,0.0252530152211874,0.0271498288657052,0.029041017915808,0.0300484332452009,0.0300588965536257,0.0298159355865579,0.0292505880054568,0.0285613841280756
208,"DNK","Denmark",-0.0199821940392386,-0.0194111805529058,-0.0193552891112629,-0.0204145378202763,-0.0191736925689103,-0.0158437228317814,-0.0125947266264165,-0.0101469945481951,-0.00630807200293323,-0.00141927430509829,0.00330995194567394,0.00982275052414049,0.0137586129536884,0.0186791039533577,0.0238720358056347,0.0239220342451933,0.0243250971721249,0.0255909692667174,0.0251539110840123,0.0246670570336953,0.0243165891503657,0.0201808434563725,0.0194934615945072,0.0182241641924532
262,"DJI","Djibouti",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
212,"DMA","Dominica",0.0040466688756311,0.00599819646573864,0.007297263274154,0.00799294592341143,0.00792561624126795,0.00791890049292116,0.00770468534052605,0.00825933727450085,0.00774756281074018,0.00581549367097079,0.00355263087545299,0.00159214895421639,0.000381592265038235,-0.000272073907382856,-0.00093228362947518,-0.00154152254360211,-0.00215489422594245,-0.00346980331250921,-0.00376236886228356,-0.0044091470876823,-0.00451126090228865,-0.00489388635938024,-0.00546524156488424,-0.00600267363130316
214,"DOM","Dominican Republic",0.00514133946458917,0.00548082896748802,0.00562071859034527,0.00469741863700225,0.0038216128934663,0.00175859885759346,9.71263464155266e-05,-0.000295626450364177,-0.00128922200578616,-0.00153514521332898,-0.0034391610167296,-0.00473725233747225,-0.00630500211962576,-0.00651174106344313,-0.00680327179594391,-0.00696886868497381,-0.00703068842647436,-0.00707089661966566,-0.00683800481074143,-0.00709868492766936,-0.00727017415154208,-0.00740053080145572,-0.00696126032019286,-0.00674824032756878
218,"ECU","Ecuador",0.0260712468107755,0.0250288062241349,0.0237413936754391,0.0223476485962519,0.0223890136509425,0.0213027130377351,0.0201862724967136,0.0184236766035997,0.0169856407990732,0.016049238121856,0.0147946639475314,0.0139434144614635,0.0145372729693049,0.0150828977077538,0.0125521483072532,0.014147553484003,0.0143462872690409,0.0147413279060929,0.014526000343607,0.0136890274627534,0.0131035679019145,0.0126162633717726,0.0111144514132363,0.00997329479630522
818,"EGY","Egypt",0.663531365266508,0.653301087952112,0.601492910785437,0.520622818334867,0.465087683017749,0.41458865461418,0.384491055438796,0.375015082097338,0.357715718064051,0.353439930559111,0.341757875335835,0.330533784728238,0.324855767508233,0.322623724272467,0.305064509248293,0.290592320829841,0.283073342843145,0.271932755980716,0.257680605867066,0.235756084157113,0.221852433560026,0.206294379852514,0.186174726295227,0.179557984508691
222,"SLV","El Salvador",0.0471197047361362,0.0507867025062471,0.0513969342143885,0.0526679641329814,0.053136192158402,0.0508830061258151,0.0461783328406639,0.0414801193211961,0.0380132754763256,0.0337355272405997,0.0271442812402936,0.0187511558580865,0.0140753600723003,0.0093543088726246,0.00576550761597849,0.00420310891636599,0.00490734688954938,0.00407802660838016,0.00161434855518556,-0.000216741813028078,-0.00218688388691017,-0.00471175061925575,-0.00786514143637223,-0.0108497508040341
226,"GNQ","Equatorial Guinea",0.0178631054350128,0.0210678150664682,0.0231950067553803,0.0239784307276876,0.0241151396578149,0.0238434747120915,0.0230859947950103,0.0224080677523597,0.021965910014561,0.0199292809755993,0.0174906548049869,0.0147340379762781,0.0126833212095096,0.0114049174213667,0.0102459970725253,0.00931772070888306,0.00885270606979638,0.00844607590682584,0.00768665904219186,0.00731004926587678,0.00695721195513239,0.00709278908217654,0.00739531636562936,0.00770609292927732
232,"ERI","Eritrea",630.593850619923,818.399871222642,921.109589757973,1204.01760492885,1483.86772017133,1781.92802152589,2278.80626801167,2568.06966209357,2454.28050129628,2537.80864955424,2393.24229225534,2336.13753568641,2313.48206912285,2170.55356135825,2088.6589066518,2016.93111580986,1964.63100827373,2114.0760663131,2315.77985005195,2486.30568687123,2739.71934247628,3039.13217649148,3370.87293688652,3720.79121352261
233,"EST","Estonia",-0.00832602693830236,-0.00932480294115497,-0.0105122555537956,-0.0105720351521243,-0.0107060314063547,-0.00948436019090879,-0.00888280224358131,-0.00838457568492771,-0.00816135656399144,-0.00767120920486427,-0.00705756022181941,-0.00606470711438136,-0.00472264379511044,-0.00420811076501862,-0.00304131425013623,-0.00280271873743231,-0.00191895795991121,-0.00106415921551491,3.65923882330818e-05,0.00100655443034626,0.0016477957769513,0.00234439305937227,0.00299177940996991,0.00351931967366355
748,"SWZ","Eswatini",0.0118904130589268,0.0110584886284278,0.0100447287661202,0.00908640970967463,0.00815445757169775,0.00753747688524044,0.00668980518359283,0.00593903776374071,0.00524298235042476,0.00459271115190286,0.00392947773679914,0.00283422249272907,0.00232252728031495,0.00206791603010716,0.00153235263977028,0.000916308981017678,0.000477233415718644,0.000160049537674063,-7.7825356585699e-06,-0.000110595297703219,-0.000162834592240842,-0.00036650797527866,-0.00052585474217419,-0.000852565068549996
