"code","iso","country","GOE.raw.1960","GOE.raw.1961","GOE.raw.1962","GOE.raw.1963","GOE.raw.1964","GOE.raw.1965","GOE.raw.1966","GOE.raw.1967","GOE.raw.1968","GOE.raw.1969","GOE.raw.1970","GOE.raw.1971","GOE.raw.1972","GOE.raw.1973","GOE.raw.1974","GOE.raw.1975","GOE.raw.1976","GOE.raw.1977","GOE.raw.1978","GOE.raw.1979","GOE.raw.1980","GOE.raw.1981","GOE.raw.1982","GOE.raw.1983","GOE.raw.1984","GOE.raw.1985","GOE.raw.1986","GOE.raw.1987","GOE.raw.1988","GOE.raw.1989","GOE.raw.1990","GOE.raw.1991","GOE.raw.1992","GOE.raw.1993","GOE.raw.1994","GOE.raw.1995","GOE.raw.1996","GOE.raw.1997","GOE.raw.1998","GOE.raw.1999","GOE.raw.2000","GOE.raw.2001","GOE.raw.2002","GOE.raw.2003","GOE.raw.2004","GOE.raw.2005","GOE.raw.2006","GOE.raw.2007","GOE.raw.2008","GOE.raw.2009","GOE.raw.2010","GOE.raw.2011","GOE.raw.2012","GOE.raw.2013","GOE.raw.2014","GOE.raw.2015","GOE.raw.2016","GOE.raw.2017","GOE.raw.2018","GOE.raw.2019","GOE.raw.2020","GOE.raw.2021","GOE.raw.2022","GOE.raw.2023"
36,"AUS","Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8005645275116,NA,1.61811804771423,NA,1.73217022418976,NA,1.65919864177704,1.77327883243561,1.98494184017181,1.74618124961853,1.70789933204651,1.81895518302917,1.78476786613464,1.70196378231049,1.76339137554169,1.69013810157776,1.61314845085144,1.63284754753113,1.60136985778809,1.53417503833771,1.5333389043808,1.49827075004578,1.55606377124786,1.53876042366028,1.57377552986145,1.47399628162384,1.52887463569641,NA
40,"AUT","Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73164963722229,NA,1.80350625514984,NA,1.84726524353027,NA,1.88022816181183,1.93046128749847,1.84377062320709,1.67952907085419,1.82738518714905,1.86356592178345,1.77165818214417,1.66273927688599,1.81252110004425,1.60288524627686,1.56018972396851,1.57191109657288,1.55362224578857,1.45145058631897,1.47535490989685,1.46740829944611,1.45610499382019,1.49224412441254,1.60626363754272,1.53002023696899,1.46545016765594,NA
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.916389584541321,NA,-0.933607459068298,NA,-0.951395213603973,NA,-0.985208630561829,-0.933228969573975,-0.933772504329681,-0.741808712482452,-0.671189248561859,-0.802225649356842,-0.785877287387848,-0.66451507806778,-0.813017129898071,-0.772403717041016,-0.790763437747955,-0.451402127742767,-0.312760949134827,-0.258776515722275,-0.159305065870285,-0.171281099319458,-0.145044252276421,-0.12810717523098,-0.155563846230507,0.213416561484337,-0.0406579151749611,NA
44,"BHS","Bahamas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37324202060699,NA,1.26424825191498,NA,1.23428380489349,NA,1.25507593154907,1.2221474647522,1.20174181461334,1.20563590526581,1.16392028331757,1.10266256332397,1.1413848400116,1.00437831878662,1.07051432132721,0.97444885969162,0.983262956142426,0.867901861667633,0.72564971446991,0.679679214954376,0.682798445224762,0.53955864906311,0.500147342681885,0.445289075374603,0.405644178390503,0.419716477394104,0.424218326807022,NA
48,"BHR","Bahrain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.776639640331268,NA,0.566400229930878,NA,0.551933765411377,NA,0.507285356521606,0.410245925188065,0.511063277721405,0.377598911523819,0.373671859502792,0.383997529745102,0.357916176319122,0.457579731941223,0.432563066482544,0.495083898305893,0.523878991603851,0.563814997673035,0.544873297214508,0.510042667388916,0.273077875375748,0.136370822787285,0.119554743170738,0.245266824960709,0.390768140554428,0.683325052261353,0.640424907207489,NA
50,"BGD","Bangladesh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.687850117683411,NA,-0.490328997373581,NA,-0.607652246952057,NA,-0.726736128330231,-0.838938593864441,-0.93288254737854,-0.918954312801361,-0.838699102401733,-0.70753276348114,-0.738396406173706,-0.802756428718567,-0.753689587116241,-0.772120714187622,-0.807726144790649,-0.796950340270996,-0.774807810783386,-0.752515137195587,-0.706855893135071,-0.751890540122986,-0.762530446052551,-0.753748297691345,-0.779725730419159,-0.65562778711319,-0.76255190372467,NA
52,"BRB","Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41403770446777,NA,1.40335631370544,NA,1.38048672676086,NA,1.36772322654724,1.34903717041016,1.18535709381104,1.29056811332703,1.44416701793671,1.32086098194122,1.5633772611618,1.48047006130219,1.40638220310211,1.46513664722443,1.4543833732605,1.35117244720459,1.20008456707001,0.989431440830231,1.04431366920471,0.799872100353241,0.385415732860565,0.592136740684509,0.44402226805687,0.498197883367538,0.428703635931015,NA
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.380564451217651,NA,-0.546766698360443,NA,-0.721570193767548,NA,-1.04380238056183,-1.05236744880676,-1.20957052707672,-1.13566422462463,-1.2037011384964,-1.16012692451477,-1.16596508026123,-1.20978689193726,-1.18977093696594,-1.19257616996765,-0.972218334674835,-0.961324989795685,-0.489301294088364,-0.489001840353012,-0.513335704803467,-0.357484430074692,-0.297697931528091,-0.174313709139824,-0.82950896024704,-0.804550170898438,-0.851105093955994,NA
56,"BEL","Belgium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71154367923737,NA,1.77015435695648,NA,1.65919423103333,NA,1.91511082649231,1.86878955364227,1.85430920124054,1.70650970935822,1.74316394329071,1.60233938694,1.38118207454681,1.56746017932892,1.65420985221863,1.72347581386566,1.67117416858673,1.70255434513092,1.5182546377182,1.53023040294647,1.39854896068573,1.24059319496155,1.22472155094147,1.11346733570099,1.07878303527832,1.08703339099884,1.22765874862671,NA
84,"BLZ","Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388550758361816,NA,0.401742517948151,NA,0.364934474229813,NA,0.301497399806976,0.319293677806854,0.206384032964706,0.149592906236649,-0.111628040671349,-0.233249247074127,-0.313582986593246,-0.306065917015076,-0.261244267225266,-0.248732417821884,-0.165085405111313,-0.145987525582314,-0.542809426784515,-0.641648054122925,-0.635412931442261,-0.669915676116943,-0.627337217330933,-0.634144604206085,-0.603375792503357,-0.526224076747894,-0.356178641319275,NA
204,"BEN","Benin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.380564451217651,NA,-0.349467724561691,NA,-0.396729677915573,NA,-0.576151072978973,-0.561285614967346,-0.524759590625763,-0.652987897396088,-0.647012531757355,-0.543749690055847,-0.492893785238266,-0.595060706138611,-0.609903872013092,-0.547139346599579,-0.526746511459351,-0.508523464202881,-0.484983444213867,-0.681488275527954,-0.624919176101685,-0.697799921035767,-0.631400346755981,-0.490515828132629,-0.29078072309494,-0.237670883536339,-0.164296001195908,NA
60,"BMU","Bermuda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15766596794128,NA,1.15295279026031,NA,1.12659859657288,NA,1.10116672515869,1.09160125255585,1.15784680843353,1.02187347412109,1.02123284339905,0.991429924964905,1.01344287395477,1.01708793640137,1.00022184848785,0.990145206451416,1.00228774547577,1.00988590717316,0.948299586772919,0.962299764156342,1.27648758888245,1.33000528812408,1.32705497741699,1.30727672576904,1.47028541564941,1.47174787521362,1.21950936317444,NA
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.644922494888306,NA,0.65214592218399,NA,0.618822574615479,NA,0.568053841590881,0.576729536056519,0.125093668699265,0.362013220787048,0.279721796512604,0.358816355466843,0.329717963933945,0.528889834880829,0.609069526195526,0.691294491291046,0.542693614959717,0.421024292707443,0.293620437383652,0.419157713651657,0.49628883600235,0.56398469209671,0.28326153755188,0.251602798700333,0.300448268651962,0.701729655265808,0.556007385253906,NA
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.17498953640461,NA,-0.097585991024971,NA,-0.309992283582687,NA,-0.327785730361938,-0.383329838514328,-0.644271314144135,-0.699575066566467,-0.732252717018127,-0.574792742729187,-0.629991829395294,-0.60438460111618,-0.500350832939148,-0.46942475438118,-0.359967857599258,-0.378246128559113,-0.581343531608582,-0.676364421844482,-0.60018265247345,-0.395686626434326,-0.329635828733444,-0.790492653846741,-0.725854098796844,-0.762389004230499,-0.563976764678955,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19204592704773,NA,-1.20836997032166,NA,-1.05737936496735,NA,-1.07195007801056,-0.880337357521057,-0.70136547088623,-0.764629542827606,-0.633319139480591,-0.858715116977692,-0.604502141475677,-0.721999883651733,-0.74055814743042,-0.736359298229218,-0.454691231250763,-0.432592630386353,-0.490966618061066,-0.623982071876526,-0.451145976781845,-0.518492341041565,-0.670606136322021,-0.706194877624512,-1.075679063797,-1.07374393939972,-1.06442642211914,NA
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.556376993656158,NA,0.430778682231903,NA,0.420466750860214,NA,0.536757171154022,0.619481265544891,0.598914623260498,0.581382811069489,0.421107769012451,0.533249735832214,0.51762855052948,0.415621072053909,0.388349592685699,0.411628901958466,0.422315120697021,0.379214346408844,0.298719048500061,0.451840460300446,0.497938424348831,0.367220342159271,0.254732549190521,0.375697076320648,0.167751252651215,0.323804676532745,0.463997155427933,NA
